drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Fluoxetine	Clarithromycin	0.129	2.612	Moderate	109 (86/23)	Clarithromycin may increase the QTc-prolonging activities of Fluoxetine.	#F2AEAE	20.165355918532	1
Digoxin	Indapamide	0.264	1.325	Moderate	197 (129/68)	The risk or severity of adverse effects can be increased when Indapamide is combined with Digoxin.	#F8BABA	36.4456432656036	1
Lamotrigine	Carbamazepine	0.462	-1.321	Moderate	25 (13/12)	The risk or severity of adverse effects can be increased when Lamotrigine is combined with Carbamazepine.	#B2D0E5	4.62508163269082	2.97346997863382e-05
Duloxetine	Rasagiline	0.417	1.315	Major	49 (32/17)	Rasagiline may increase the orthostatic hypotensive activities of Duloxetine.	#F8BABA	9.065160000074	1
Betamethasone	Acetylsalicylic acid	0.098	-1.001	Moderate	158 (93/65)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Betamethasone.	#B4D1E6	29.230515918606	1
Indomethacin	Bisoprolol	0.141	-1.88	Moderate	303 (131/172)	Indomethacin may decrease the antihypertensive activities of Bisoprolol.	#AECDE3	56.0559893882127	1
Phenytoin	Levodopa	0.35	-1.339	Moderate	60 (31/29)	The therapeutic efficacy of Levodopa can be decreased when used in combination with Phenytoin.	#B2D0E5	11.100195918458	1
Warfarin	Ibuprofen	0.147	-1.345	Major	351 (181/170)	Ibuprofen may increase the anticoagulant activities of Warfarin.	#B2D0E5	64.9361461229791	1
Fenofibrate	Rosuvastatin	0.452	-1.475	Major	67 (33/34)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Rosuvastatin.	#B1CFE5	12.3952187756114	1
Fluconazole	Acenocoumarol	0.108	-1.318	None	267 (139/128)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluconazole.	#B2D0E5	49.3958718371379	1
Omeprazole	Triazolam	0.262	2.279	Moderate	81 (62/19)		#F4B1B1	14.9852644899182	1
Lidocaine	Propranolol	0.154	3.027	Moderate	80 (65/15)	The serum concentration of Lidocaine can be increased when it is combined with Propranolol.	#F1ABAB	14.8002612246106	1
Dextromethorphan	Memantine	0.143	1.694	Minor	137 (97/40)	The risk or severity of adverse effects can be increased when Dextromethorphan is combined with Memantine.	#F7B7B7	25.3454473471457	1
Lovastatin	Clarithromycin	0.077	1.459	Major	105 (71/34)	The serum concentration of Lovastatin can be increased when it is combined with Clarithromycin.	#F7B9B9	19.4253428573014	1
Sertraline	Propafenone	0.317	2.663	Moderate	77 (61/16)	Sertraline may increase the QTc-prolonging activities of Propafenone.	#F2AEAE	14.2452514286877	1
Atenolol	Insulin aspart	0.289	-1.016	Moderate	159 (93/66)		#B4D1E6	29.4155191839136	1
Bisoprolol	Insulin glulisine	0.241	-1.123	Moderate	91 (51/40)		#B4D1E6	16.8352971429946	1
Azathioprine	Acenocoumarol	0.337	-1.169	None	89 (49/40)	Azathioprine may decrease the anticoagulant activities of Acenocoumarol.	#B4D1E6	16.4652906123793	1
Haloperidol	Propranolol	0.214	1.459	Moderate	105 (71/34)	The metabolism of Propranolol can be decreased when combined with Haloperidol.	#F7B9B9	19.4253428573014	1
Carbamazepine	Levetiracetam	0.365	-2.045	Moderate	51 (21/30)	The risk or severity of adverse effects can be increased when Carbamazepine is combined with Levetiracetam.	#ACCCE3	9.43516653068927	3.67578153888348e-05
Diazepam	Clarithromycin	0.251	2.057	Moderate	213 (159/54)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#F5B2B2	39.4056955105258	1
Chlorthalidone	Digoxin	0.307	1.155	Moderate	138 (86/52)	The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Digoxin.	#F9BCBC	25.5304506124533	1
Carbamazepine	Sertraline	0.285	1.42	Moderate	94 (63/31)	The metabolism of Carbamazepine can be decreased when combined with Sertraline.	#F7B9B9	17.3903069389175	1
Moxifloxacin	Amiodarone	0.172	-1.652	Major	168 (78/90)	Moxifloxacin may increase the QTc-prolonging activities of Amiodarone.	#AFCEE4	31.0805485716823	1
Ranolazine	Simvastatin	0.373	-3.082	Major	227 (72/155)	The serum concentration of Simvastatin can be increased when it is combined with Ranolazine.	#A3C5DF	41.9957412248326	1
Lidocaine	Carvedilol	0.109	1.455	Moderate	111 (75/36)	The serum concentration of Lidocaine can be increased when it is combined with Carvedilol.	#F7B9B9	20.5353624491472	1
Glimepiride	Gemfibrozil	0.285	-1.578	Moderate	82 (39/43)	The metabolism of Glimepiride can be decreased when combined with Gemfibrozil.	#AFCEE4	15.1702677552259	1
Sucralfate	Levothyroxine	0.154	2.5	Minor	87 (68/19)	The serum concentration of Levothyroxine can be decreased when it is combined with Sucralfate.	#F3AFAF	16.095284081764	1
Diclofenac	Warfarin	0.156	-1.047	Major	187 (108/79)	Diclofenac may increase the anticoagulant activities of Warfarin.	#B4D1E6	34.5956106125273	1
Hydroxyzine	Galantamine	0.132	1.211	Moderate	82 (52/30)		#F8BABA	15.1702677552259	1
Pravastatin	Colchicine	0.18	-3.228	Major	166 (51/115)	Colchicine may increase the myopathic rhabdomyolysis activities of Pravastatin.	#A2C4DE	30.710542041067	1
Propranolol	Repaglinide	0.307	-1.294	Moderate	139 (73/66)		#B2D0E5	25.7154538777609	1
Atorvastatin	Itraconazole	0.12	1.15	Major	127 (79/48)	The risk or severity of adverse effects can be increased when Itraconazole is combined with Atorvastatin.	#F9BCBC	23.4954146940693	1
Fluconazole	Haloperidol	0.526	-1.166	Major	98 (54/44)	The metabolism of Haloperidol can be decreased when combined with Fluconazole.	#B4D1E6	18.130320000148	1
Ciprofloxacin	Methotrexate	0.154	-1.149	Moderate	146 (81/65)	The serum concentration of Methotrexate can be increased when it is combined with Ciprofloxacin.	#B4D1E6	27.0104767349144	1
Celecoxib	Acenocoumarol	0.147	-1.111	None	341 (192/149)	Celecoxib may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	63.0861134699027	1
Spironolactone	Lisinopril	0.252	-1.117	Major	251 (141/110)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Lisinopril.	#B4D1E6	46.4358195922158	1
Omeprazole	Ketoconazole	0.163	-2.086	Moderate	172 (70/102)	The serum concentration of Ketoconazole can be decreased when it is combined with Omeprazole.	#ABCBE2	31.8205616329128	1
Paroxetine	Propafenone	0.357	2.911	Moderate	62 (50/12)	The serum concentration of Propafenone can be increased when it is combined with Paroxetine.	#F2ACAC	11.4702024490732	1
Atenolol	Terbutaline	0.104	1.006	Moderate	122 (72/50)	Atenolol may decrease the bronchodilatory activities of Terbutaline.	#F9BCBC	22.5703983675312	1
Phenytoin	Fluoxetine	0.362	1.397	Moderate	36 (24/12)	The serum concentration of Phenytoin can be increased when it is combined with Fluoxetine.	#F7B9B9	6.66011755107478	1
Ziprasidone	Chlorpromazine	0.157	Inf	Major	2 (2/0)	Chlorpromazine may increase the QTc-prolonging activities of Ziprasidone.	#B32020	0.370006530615265	1
Phenytoin	Sertraline	0.358	-1.074	Moderate	77 (44/33)	The serum concentration of Phenytoin can be increased when it is combined with Sertraline.	#B4D1E6	14.2452514286877	1
Indomethacin	Atenolol	0.154	-1.554	Moderate	146 (70/76)	Indomethacin may decrease the antihypertensive activities of Atenolol.	#AFCEE4	27.0104767349144	1
Warfarin	Acetylsalicylic acid	0.214	-2.518	Major	469 (170/299)	Acetylsalicylic acid may increase the anticoagulant activities of Warfarin.	#A8C8E1	86.7665314292797	1
Phenytoin	Chlordiazepoxide	0.043	Inf	Moderate	1 (1/0)	The serum concentration of Phenytoin can be increased when it is combined with Chlordiazepoxide.	#B32020	0.185003265307633	1
Norfloxacin	Iron	0.254	2.223	None	184 (140/44)	The serum concentration of Norfloxacin can be decreased when it is combined with Iron.	#F5B2B2	34.0406008166044	1
Haloperidol	Carbamazepine	0.253	1.048	Moderate	55 (33/22)	The metabolism of Haloperidol can be increased when combined with Carbamazepine.	#F9BCBC	10.1751795919198	1
Atenolol	Insulin detemir	0.295	-1.224	Moderate	141 (76/65)		#B2D0E5	26.0854604083762	1
Atenolol	Diltiazem	0.272	-1.152	Major	222 (123/99)	Diltiazem may increase the hypotensive activities of Atenolol.	#B4D1E6	41.0707248982945	1
Amitriptyline	Rivastigmine	0.229	1.477	Moderate	109 (74/35)		#F7B9B9	20.165355918532	1
Enalapril	Rifampicin	0.165	-1.167	None	118 (65/53)	The metabolism of Enalapril can be increased when combined with Rifampicin.	#B4D1E6	21.8303853063007	1
Metronidazole	Acenocoumarol	0.081	-1.188	None	194 (106/88)	The serum concentration of Acenocoumarol can be increased when it is combined with Metronidazole.	#B2D0E5	35.8906334696807	1
Alprazolam	Itraconazole	0.138	3.654	Major	81 (68/13)	The serum concentration of Alprazolam can be increased when it is combined with Itraconazole.	#EEA4A4	14.9852644899182	1
Terbutaline	Carvedilol	0.087	-1.508	Major	115 (56/59)	Carvedilol may decrease the vasoconstricting activities of Terbutaline.	#B1CFE5	21.2753755103778	1
Ciprofloxacin	Warfarin	0.128	-2.615	Major	277 (98/179)		#A6C7E0	51.2459044902143	1
Phenytoin	Megestrol acetate	0.299	1.319	Moderate	26 (17/9)		#F8BABA	4.81008489799845	1
Alprazolam	Ketoconazole	0.127	5.355	Major	26 (23/3)	The serum concentration of Alprazolam can be increased when it is combined with Ketoconazole.	#E89696	4.81008489799845	1
Erythromycin	Fluoxetine	0.14	3.58	Moderate	49 (41/8)	The metabolism of Fluoxetine can be decreased when combined with Erythromycin.	#EFA6A6	9.065160000074	1
Donepezil	Clomipramine	0.35	2.949	Moderate	47 (38/9)	The metabolism of Donepezil can be decreased when combined with Clomipramine.	#F1ABAB	8.69515346945874	1
Carbamazepine	Risperidone	0.297	1.012	Moderate	71 (42/29)	The serum concentration of Risperidone can be decreased when it is combined with Carbamazepine.	#F9BCBC	13.1352318368419	1
Disopyramide	Bisoprolol	0.314	Inf	Major	8 (8/0)	Disopyramide may increase the bradycardic activities of Bisoprolol.	#B32020	1.48002612246106	0.683199281558398
Clozapine	Midazolam	0.048	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Midazolam is combined with Clozapine.	#B32020	0.185003265307633	1
Methotrexate	Diclofenac	0.214	1.397	Major	117 (78/39)	The serum concentration of Methotrexate can be increased when it is combined with Diclofenac.	#F7B9B9	21.645382040993	1
Biperiden	Rivastigmine	0.332	-1.101	Moderate	46 (26/20)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Rivastigmine.	#B4D1E6	8.5101502041511	1
Zolmitriptan	Fluoxetine	0.263	2.794	Major	20 (16/4)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Fluoxetine.	#F2ACAC	3.70006530615265	1
Erythromycin	Sertraline	0.145	4.308	Moderate	86 (74/12)	The risk or severity of adverse effects can be increased when Erythromycin is combined with Sertraline.	#EC9F9F	15.9102808164564	1
Phenytoin	Prednisone	0.172	-1.968	Moderate	114 (48/66)	The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.	#ACCCE3	21.0903722450701	1
Digoxin	Clarithromycin	0.135	-1.099	Major	198 (112/86)	The metabolism of Digoxin can be decreased when combined with Clarithromycin.	#B4D1E6	36.6306465309113	1
Cyclosporine	Ciprofloxacin	0.177	1.098	Moderate	36 (22/14)		#F9BCBC	6.66011755107478	1
Pyridostigmine	Fludrocortisone	0.331	-2.863	Moderate	6 (2/4)	The risk or severity of adverse effects can be increased when Fludrocortisone is combined with Pyridostigmine.	#A5C6DF	1.1100195918458	0.00278256357119018
Bisoprolol	Glipizide	0.313	-1.789	Moderate	117 (52/65)	Bisoprolol may increase the hypoglycemic activities of Glipizide.	#AECDE3	21.645382040993	1
Ziprasidone	Galantamine	0.432	1.222	Moderate	11 (7/4)	Galantamine may increase the QTc-prolonging activities of Ziprasidone.	#F8BABA	2.03503591838396	0.0690342894031249
Clomipramine	Rasagiline	0.344	2.096	Major	20 (15/5)	Rasagiline may increase the serotonergic activities of Clomipramine.	#F5B2B2	3.70006530615265	1
Amiodarone	Clarithromycin	0.165	1.09	Major	128 (78/50)	Clarithromycin may increase the QTc-prolonging activities of Amiodarone.	#F9BCBC	23.680417959377	1
Topiramate	Carbamazepine	0.473	-1.145	Moderate	18 (10/8)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#B4D1E6	3.33005877553739	0.0210836796117841
Phenytoin	Gabapentin	0.404	-1.247	Moderate	58 (31/27)	The risk or severity of adverse effects can be increased when Gabapentin is combined with Phenytoin.	#B2D0E5	10.7301893878427	1
Lidocaine	Atenolol	0.137	2.149	Moderate	106 (80/26)	The serum concentration of Lidocaine can be increased when it is combined with Atenolol.	#F5B2B2	19.6103461226091	1
Citalopram	Metoprolol	0.316	3.405	Moderate	47 (39/8)	The serum concentration of Metoprolol can be increased when it is combined with Citalopram.	#F0A7A7	8.69515346945874	1
Digoxin	Methotrexate	0.219	1.663	Moderate	71 (50/21)	Digoxin may decrease the cardiotoxic activities of Methotrexate.	#F7B7B7	13.1352318368419	1
Eletriptan	Ergotamine	0.2	Inf	Major	1 (1/0)	Ergotamine may increase the vasoconstricting activities of Eletriptan.	#B32020	0.185003265307633	1
Clarithromycin	Quetiapine	0.149	1.111	Major	158 (97/61)	The serum concentration of Quetiapine can be increased when it is combined with Clarithromycin.	#F9BCBC	29.230515918606	1
Imipramine	Duloxetine	0.221	9.081	Major	14 (13/1)	Duloxetine may increase the serotonergic activities of Imipramine.	#D97575	2.59004571430686	1
Pravastatin	Gemfibrozil	0.2	-1.244	Major	114 (61/53)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Pravastatin.	#B2D0E5	21.0903722450701	1
Cyclosporine	Methylphenidate	0.115	Inf	Minor	2 (2/0)		#B32020	0.370006530615265	1
Salbutamol	Rasagiline	0.176	-2.764	Moderate	170 (58/112)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Salbutamol.	#A5C6DF	31.4505551022976	1
Theophylline	Clarithromycin	0.332	-2.028	Moderate	58 (24/34)	The metabolism of Theophylline can be decreased when combined with Clarithromycin.	#ACCCE3	10.7301893878427	1
Levothyroxine	Cholestyramine	0.204	2.472	Moderate	59 (46/13)	The serum concentration of Levothyroxine can be decreased when it is combined with Cholestyramine.	#F3AFAF	10.9151926531503	1
Simvastatin	Fusidic acid	0.065	-1.132	None	120 (67/53)	The serum concentration of Simvastatin can be increased when it is combined with Fusidic Acid.	#B4D1E6	22.2003918369159	1
Bisoprolol	Verapamil	0.202	1.068	Major	177 (107/70)	The metabolism of Bisoprolol can be decreased when combined with Verapamil.	#F9BCBC	32.745577959451	1
Rivastigmine	Clomipramine	0.294	1.444	Moderate	46 (31/15)		#F7B9B9	8.5101502041511	1
Spironolactone	Cholestyramine	0.276	-1.629	Moderate	62 (29/33)	The risk or severity of adverse effects can be increased when Cholestyramine is combined with Spironolactone.	#AFCEE4	11.4702024490732	1
Fludrocortisone	Acetylsalicylic acid	0.281	-2.232	Moderate	87 (34/53)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Fludrocortisone.	#ABCBE2	16.095284081764	1
Gliclazide	Glucosamine	0.234	-1.142	None	151 (84/67)		#B4D1E6	27.9354930614525	1
Fluoxetine	Oxycodone	0.309	4.308	Moderate	43 (37/6)	The metabolism of Oxycodone can be decreased when combined with Fluoxetine.	#EC9F9F	7.95514040822821	1
Oxycodone	Escitalopram	0.253	2.295	Moderate	60 (46/14)	Oxycodone may increase the serotonergic activities of Escitalopram.	#F4B1B1	11.100195918458	1
Cyclosporine	Atorvastatin	0.396	-1.789	Major	45 (20/25)	The serum concentration of Atorvastatin can be increased when it is combined with Cyclosporine.	#AECDE3	8.32514693884347	1
Cyclosporine	Amiodarone	0.26	1.164	Moderate	16 (10/6)	The serum concentration of Cyclosporine can be increased when it is combined with Amiodarone.	#F9BCBC	2.96005224492212	1
Amitriptyline	Rasagiline	0.333	-1.728	Major	64 (29/35)	Rasagiline may increase the serotonergic activities of Amitriptyline.	#AECDE3	11.8402089796885	1
Cyclosporine	Ursodeoxycholic acid	0.505	-1.718	Minor	11 (5/6)		#AECDE3	2.03503591838396	0.00373772641020277
Carvedilol	Insulin glulisine	0.251	-1.507	Moderate	39 (19/20)		#B1CFE5	7.21512734699767	1
Sotalol	Ibuprofen	0.152	1.37	Moderate	77 (51/26)	Ibuprofen may decrease the antihypertensive activities of Sotalol.	#F7B9B9	14.2452514286877	1
Warfarin	Fenofibrate	0.342	-1.266	Major	49 (26/23)	Fenofibrate may increase the anticoagulant activities of Warfarin.	#B2D0E5	9.065160000074	1
Amiodarone	Flecainide	0.178	1.397	Major	60 (40/20)	The serum concentration of Flecainide can be increased when it is combined with Amiodarone.	#F7B9B9	11.100195918458	1
Glyburide	Glucosamine	0.259	-1.213	None	109 (59/50)		#B2D0E5	20.165355918532	1
Phenytoin	Mirtazapine	0.287	1.343	Moderate	38 (25/13)	Phenytoin may increase the central nervous system depressant (CNS depressant) activities of Mirtazapine.	#F8BABA	7.03012408169004	1
Metoprolol	Gliclazide	0.385	1.027	None	42 (25/17)	Metoprolol may increase the hypoglycemic activities of Gliclazide.	#F9BCBC	7.77013714292057	1
Spironolactone	Perindopril	0.403	-1.684	Major	74 (34/40)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Perindopril.	#AFCEE4	13.6902416327648	1
Warfarin	Phenobarbital	0.385	-1.171	Major	20 (11/9)	The metabolism of Warfarin can be increased when combined with Phenobarbital.	#B4D1E6	3.70006530615265	1
Tobramycin	Ceftriaxone	0.5	Inf	Moderate	1 (1/0)		#B32020	0.185003265307633	1
Alendronic acid	Ketoprofen	0.095	3.912	Moderate	33 (28/5)	The risk or severity of adverse effects can be increased when Ketoprofen is combined with Alendronic acid.	#EDA3A3	6.10510775515188	1
Fluvoxamine	Acenocoumarol	0.285	-1.117	None	73 (41/32)	The metabolism of Acenocoumarol can be decreased when combined with Fluvoxamine.	#B4D1E6	13.5052383674572	1
Fluoxetine	Nortriptyline	0.495	1.676	Major	17 (12/5)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Nortriptyline.	#F7B7B7	3.14505551022976	1
Cyproheptadine	Donepezil	0.283	4.191	Moderate	7 (6/1)		#EC9F9F	1.29502285715343	1
Paroxetine	Rizatriptan	0.209	3.667	Major	25 (21/4)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rizatriptan.	#EEA4A4	4.62508163269082	1
Moclobemide	Clomipramine	0.071	Inf	None	1 (1/0)	Moclobemide may increase the serotonergic activities of Clomipramine.	#B32020	0.185003265307633	1
Haloperidol	Lithium cation	0.295	-1.074	Major	21 (12/9)	Lithium may increase the neurotoxic activities of Haloperidol.	#B4D1E6	3.88506857146029	1
Raloxifene	Estriol	0.202	Inf	None	9 (9/0)		#B32020	1.66502938776869	1
Propranolol	Terbutaline	0.097	1.077	Major	61 (37/24)		#F9BCBC	11.2851991837656	1
Theophylline	Verapamil	0.422	-1.534	Moderate	29 (14/15)	The metabolism of Theophylline can be decreased when combined with Verapamil.	#AFCEE4	5.36509469392135	1
Trospium	Donepezil	0.323	2.654	Moderate	24 (19/5)	The therapeutic efficacy of Trospium can be decreased when used in combination with Donepezil.	#F2AEAE	4.44007836738318	1
Acetaminophen	Isoniazid	0.201	-1.491	Moderate	98 (48/50)	The risk or severity of adverse effects can be increased when Isoniazid is combined with Acetaminophen.	#B1CFE5	18.130320000148	1
Lansoprazole	Itraconazole	0.112	1.63	Moderate	50 (35/15)	The serum concentration of Itraconazole can be decreased when it is combined with Lansoprazole.	#F7B7B7	9.25016326538163	1
Pyridostigmine	Methylprednisolone	0.333	1.746	Moderate	14 (10/4)	The risk or severity of adverse effects can be increased when Methylprednisolone is combined with Pyridostigmine.	#F6B6B6	2.59004571430686	1
Repaglinide	Gemfibrozil	0.274	-1.897	Major	93 (40/53)	The serum concentration of Repaglinide can be increased when it is combined with Gemfibrozil.	#ACCCE3	17.2053036736098	1
Ziprasidone	Donepezil	0.369	-1.273	Moderate	17 (9/8)	The metabolism of Donepezil can be decreased when combined with Ziprasidone.	#B2D0E5	3.14505551022976	0.0535118888183623
Fluconazole	Diazepam	0.371	-1.023	Moderate	132 (77/55)	The metabolism of Diazepam can be decreased when combined with Fluconazole.	#B4D1E6	24.4204310206075	1
Spironolactone	Eplerenone	0.177	-2.863	Major	87 (29/58)	Eplerenone may increase the hyperkalemic activities of Spironolactone.	#A5C6DF	16.095284081764	1
Fluvoxamine	Olanzapine	0.555	2.096	Moderate	12 (9/3)	The metabolism of Olanzapine can be decreased when combined with Fluvoxamine.	#F5B2B2	2.22003918369159	1
Fludrocortisone	Acenocoumarol	0.274	-1.281	None	36 (19/17)		#B2D0E5	6.66011755107478	1
Prednisone	Phenobarbital	0.232	-1.342	Moderate	62 (32/30)	The serum concentration of Prednisone can be decreased when it is combined with Phenobarbital.	#B2D0E5	11.4702024490732	1
Enalapril	Lithium cation	0.214	1.669	Moderate	61 (43/18)	The serum concentration of Lithium can be increased when it is combined with Enalapril.	#F7B7B7	11.2851991837656	1
Trimipramine	Pseudoephedrine	0.029	Inf	None	1 (1/0)	Trimipramine may decrease the antihypertensive activities of Pseudoephedrine.	#B32020	0.185003265307633	1
Fluoxetine	Warfarin	0.272	1.647	Moderate	47 (33/14)	The metabolism of Warfarin can be decreased when combined with Fluoxetine.	#F7B7B7	8.69515346945874	1
Clarithromycin	Solifenacin	0.085	-1.03	Major	98 (57/41)	The metabolism of Solifenacin can be decreased when combined with Clarithromycin.	#B4D1E6	18.130320000148	1
Propranolol	Maprotiline	0.355	3.26	Minor	17 (14/3)		#F0A9A9	3.14505551022976	1
Phenytoin	Topiramate	0.411	-2.863	Moderate	18 (6/12)	The serum concentration of Phenytoin can be increased when it is combined with Topiramate.	#A5C6DF	3.33005877553739	4.10491188592309e-05
Warfarin	Norfloxacin	0.118	1.327	Major	87 (57/30)	Norfloxacin may increase the anticoagulant activities of Warfarin.	#F8BABA	16.095284081764	1
Trazodone	Ginkgo biloba	0.26	1.237	Moderate	97 (62/35)		#F8BABA	17.9453167348404	1
Trospium	Tolterodine	0.188	1.31	Moderate	23 (15/8)	The risk or severity of adverse effects can be increased when Trospium is combined with Tolterodine.	#F8BABA	4.25507510207555	1
Citalopram	Rizatriptan	0.175	8.732	Major	27 (25/2)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rizatriptan.	#DA7878	4.99508816330608	1
Verapamil	Carvedilol	0.225	1.155	Major	69 (43/26)	The metabolism of Carvedilol can be decreased when combined with Verapamil.	#F9BCBC	12.7652253062267	1
Repaglinide	Glipizide	0.197	-1.113	None	32 (18/14)	Repaglinide may increase the hypoglycemic activities of Glipizide.	#B4D1E6	5.92010448984425	1
Dexamethasone	Acenocoumarol	0.191	-2.121	None	201 (81/120)		#ABCBE2	37.1856563268342	1
Citalopram	Selegiline	0.307	1.552	Major	29 (20/9)	The risk or severity of adverse effects can be increased when Citalopram is combined with Selegiline.	#F7B7B7	5.36509469392135	1
Acenocoumarol	Etoricoxib	0.101	-1.224	None	217 (117/100)	Etoricoxib may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	40.1457085717563	1
Phenytoin	Oxcarbazepine	0.571	-2.577	Moderate	14 (5/9)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#A8C8E1	2.59004571430686	0.00615117828605596
Fluvoxamine	Tramadol	0.236	2.445	Major	63 (49/14)	Fluvoxamine may increase the neuroexcitatory activities of Tramadol.	#F3AFAF	11.6552057143809	1
Donepezil	Oxybutynin	0.35	1.281	Moderate	34 (22/12)	The therapeutic efficacy of Oxybutynin can be decreased when used in combination with Donepezil.	#F8BABA	6.29011102045951	1
Azithromycin	Warfarin	0.117	-1.525	Moderate	126 (61/65)	The metabolism of Warfarin can be decreased when combined with Azithromycin.	#B1CFE5	23.3104114287617	1
Repaglinide	Clarithromycin	0.123	-1.237	Moderate	110 (59/51)	The serum concentration of Repaglinide can be increased when it is combined with Clarithromycin.	#B2D0E5	20.3503591838396	1
Trospium	Solifenacin	0.2	-1.622	Moderate	32 (15/17)	The risk or severity of adverse effects can be increased when Trospium is combined with Solifenacin.	#AFCEE4	5.92010448984425	1
Pantoprazole	Itraconazole	0.124	1.164	Moderate	72 (45/27)	The serum concentration of Itraconazole can be decreased when it is combined with Pantoprazole.	#F9BCBC	13.3202351021496	1
Ibandronate	Iron	0.178	6.287	Moderate	50 (45/5)		#E38D8D	9.25016326538163	1
Galantamine	Periciazine	0.068	1.397	None	3 (2/1)		#F7B9B9	0.555009795922898	1
Cyclosporine	Nifedipine	0.386	-1.67	Moderate	13 (6/7)	The metabolism of Nifedipine can be decreased when combined with Cyclosporine.	#AFCEE4	2.40504244899922	0.624716368995684
Moxifloxacin	Ziprasidone	0.187	Inf	Major	7 (7/0)	Moxifloxacin may increase the QTc-prolonging activities of Ziprasidone.	#B32020	1.29502285715343	1
Warfarin	Pentoxifylline	0.307	-2.953	Moderate	98 (32/66)	Pentoxifylline may increase the anticoagulant activities of Warfarin.	#A3C5DF	18.130320000148	1
Fluoxetine	Rasagiline	0.428	-1.041	Major	38 (22/16)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Rasagiline.	#B4D1E6	7.03012408169004	1
Piroxicam	Alendronic acid	0.159	18.86	None	28 (27/1)	The risk or severity of adverse effects can be increased when Piroxicam is combined with Alendronic acid.	#B32020	5.18009142861372	1
Carbamazepine	Verapamil	0.25	1.696	Major	24 (17/7)	The serum concentration of Carbamazepine can be increased when it is combined with Verapamil.	#F7B7B7	4.44007836738318	1
Pregabalin	Pioglitazone	0.257	1.068	Moderate	43 (26/17)	The risk or severity of heart failure can be increased when Pregabalin is combined with Pioglitazone.	#F9BCBC	7.95514040822821	1
Hydrochlorothiazide	Lithium cation	0.205	2.305	Major	43 (33/10)	Hydrochlorothiazide may decrease the excretion rate of Lithium which could result in a higher serum level.	#F4B1B1	7.95514040822821	1
Verapamil	Midazolam	0.444	2.794	Moderate	15 (12/3)	The metabolism of Midazolam can be decreased when combined with Verapamil.	#F2ACAC	2.77504897961449	1
Phenytoin	Clarithromycin	0.139	1.106	Moderate	31 (19/12)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Phenytoin.	#F9BCBC	5.73510122453661	1
Acenocoumarol	Cholestyramine	0.237	-1.711	None	90 (41/49)	Cholestyramine can cause a decrease in the absorption of Acenocoumarol resulting in a reduced serum concentration and potentially a decrease in efficacy.	#AECDE3	16.6502938776869	1
Almotriptan	Escitalopram	0.278	2.561	Major	14 (11/3)	The risk or severity of adverse effects can be increased when Almotriptan is combined with Escitalopram.	#F3AFAF	2.59004571430686	1
Primidone	Acenocoumarol	0.269	-2.174	None	68 (27/41)	The metabolism of Acenocoumarol can be increased when combined with Primidone.	#ABCBE2	12.580222040919	1
Omeprazole	Quazepam	0.268	2.515	Moderate	23 (18/5)	The metabolism of Quazepam can be decreased when combined with Omeprazole.	#F3AFAF	4.25507510207555	1
Indomethacin	Acenocoumarol	0.154	-2.223	None	194 (76/118)	Indomethacin may increase the anticoagulant activities of Acenocoumarol.	#ABCBE2	35.8906334696807	1
Dihydroergotamine	Nadolol	0.151	Inf	Moderate	3 (3/0)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Nadolol.	#B32020	0.555009795922898	1
Diltiazem	Propranolol	0.278	1.011	Major	93 (55/38)	The metabolism of Propranolol can be decreased when combined with Diltiazem.	#F9BCBC	17.2053036736098	1
Zolmitriptan	Ergotamine	0.451	-1.432	Major	6 (3/3)	Ergotamine may increase the vasoconstricting activities of Zolmitriptan.	#B1CFE5	1.1100195918458	0.0970744906683301
