drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Glyburide	Carvedilol	0.63	-1.361	Moderate	57 (29/28)	The beta-blocker decreases the symptoms of hypoglycemia	#B1CFE5	42.6969490408168	9.32374748910574e-09
Ibuprofen	Carvedilol	0.348	-1.14	Moderate	123 (68/55)	Risk of inhibition of renal prostaglandins	#B2D0E5	92.1355216143941	1
Ibuprofen	Lithium cation	0.177	2.085	Moderate	130 (97/33)	The NSAID increases serum levels of lithium	#F3AFAF	97.379006584319	1
Norfloxacin	Aminophylline	0.294	7.092	Moderate	11 (10/1)	The quinolone increases the effect of theophylline	#D87373	8.23976209559622	1
Norfloxacin	Iron	0.21	6.147	None	116 (104/12)	Formation of non-absorbable complexes	#DD7E7E	86.8920366444692	1
Gliclazide	Carvedilol	0.594	-1.41	None	38 (19/19)	The beta-blocker decreases the symptoms of hypoglycemia	#AFCEE4	28.4646326938779	4.382658662815e-10
Carvedilol	Fenoterol	0.318	-2.115	None	15 (6/9)	Antagonism	#A8C8E1	11.2360392212676	1
Phenobarbital	Aminophylline	0.47	-4.23	Moderate	4 (1/3)	The barbiturate decreases the effect of theophylline	#90B6D6	2.99627712567135	1
Phenobarbital	Dexamethasone	0.161	1.064	Moderate	5 (3/2)	The barbiturate decreases the effect of the corticosteroid	#F9BCBC	3.74534640708919	1
Captopril	Lithium cation	0.268	1.418	Moderate	12 (8/4)	The ACE inhibitor increases serum levels of lithium	#F7B7B7	8.98883137701406	1
Aminophylline	Lithium cation	0.252	1.418	Moderate	3 (2/1)	Theophylline decreases serum levels of lithium	#F7B7B7	2.24720784425352	1
Metoclopramide	Levodopa	0.377	5.674	Moderate	9 (8/1)	Levodopa decreases the effect of metoclopramide	#E08585	6.74162353276054	1
Erythromycin	Carbamazepine	0.098	-Inf	Major	1 (0/1)	The macrolide increases the effect of carbamazepine	#1E61A5	0.749069281417838	1
Phenytoin	Sulfadiazine	0.508	-Inf	Moderate	1 (0/1)	The sulfonamide increases the effect of hydantoin	#1E61A5	0.749069281417838	1
Phenytoin	Levodopa	0.313	-Inf	Moderate	3 (0/3)	The hydantoin decreases the effect of levodopa	#1E61A5	2.24720784425352	1
Atenolol	Verapamil	0.545	-Inf	Major	4 (0/4)	Increased effect of both drugs	#1E61A5	2.99627712567135	1
Carbamazepine	Verapamil	0.267	-Inf	Major	1 (0/1)	Verapamil increases the effect of carbamazepine	#1E61A5	0.749069281417838	1
Verapamil	Aminophylline	0.378	-Inf	Moderate	1 (0/1)	Verapamil increases the effect of theophylline	#1E61A5	0.749069281417838	1
Warfarin	Prednisolone	0.194	-Inf	Moderate	1 (0/1)	The corticosteroid alters the anticoagulant effect	#1E61A5	0.749069281417838	1
