drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Tramadol	Rasagiline	0.227	-1.311	Major	136 (77/59)	Tramadol may increase the neuroexcitatory activities of Rasagiline.	#B2D0E5	33.9496696147961	1
Olmesartan	Drospirenone	0.532	Inf	Moderate	2 (2/0)	Olmesartan may increase the hyperkalemic activities of Drospirenone.	#B32020	0.499259847276413	1
Biperiden	Donepezil	0.262	3.39	Moderate	34 (29/5)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Donepezil.	#F2ACAC	8.48741740369902	1
Lovastatin	Clarithromycin	0.06	2.004	Major	62 (48/14)	The serum concentration of Lovastatin can be increased when it is combined with Clarithromycin.	#F6B6B6	15.4770552655688	1
Acarbose	Digoxin	0.3	1.141	Moderate	62 (41/21)	The serum concentration of Digoxin can be decreased when it is combined with Acarbose.	#F9BCBC	15.4770552655688	1
Sumatriptan	Ergotamine	0.583	Inf	Major	2 (2/0)	Ergotamine may increase the vasoconstricting activities of Sumatriptan.	#B32020	0.499259847276413	1
Lidocaine	Atenolol	0.152	2.572	Moderate	81 (66/15)	The serum concentration of Lidocaine can be increased when it is combined with Atenolol.	#F5B2B2	20.2200238146947	1
Nabumetone	Alendronic acid	0.175	4.91	Moderate	47 (42/5)	The risk or severity of adverse effects can be increased when Nabumetone is combined with Alendronic acid.	#EDA3A3	11.7326064109957	1
Diclofenac	Warfarin	0.163	1.169	Major	111 (74/37)	Diclofenac may increase the anticoagulant activities of Warfarin.	#F9BCBC	27.7089215238409	1
Duloxetine	Rasagiline	0.376	2.221	Major	24 (19/5)	Rasagiline may increase the orthostatic hypotensive activities of Duloxetine.	#F5B4B4	5.99111816731695	1
Glimepiride	Pregabalin	0.218	-1.161	None	94 (56/38)	The risk or severity of heart failure can be increased when Pregabalin is combined with Glimepiride.	#B4D1E6	23.4652128219914	1
Fluvoxamine	Acenocoumarol	0.327	1.832	None	62 (47/15)	The metabolism of Acenocoumarol can be decreased when combined with Fluvoxamine.	#F7B7B7	15.4770552655688	1
Bisoprolol	Insulin glulisine	0.256	-1.14	Moderate	60 (36/24)		#B4D1E6	14.9777954182924	1
Spironolactone	Lisinopril	0.259	-1.15	Major	204 (122/82)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Lisinopril.	#B4D1E6	50.9245044221941	1
Trazodone	Itraconazole	0.125	5.261	Moderate	50 (45/5)	The metabolism of Trazodone can be decreased when combined with Itraconazole.	#EC9F9F	12.4814961819103	1
Warfarin	Ibuprofen	0.184	-1.097	Major	192 (117/75)	Ibuprofen may increase the anticoagulant activities of Warfarin.	#B4D1E6	47.9289453385356	1
Phenytoin	Topiramate	0.371	-1.14	Moderate	10 (6/4)	The serum concentration of Phenytoin can be increased when it is combined with Topiramate.	#B4D1E6	2.49629923638206	0.0794918715381818
Warfarin	Paroxetine	0.309	2.046	Moderate	72 (56/16)	Paroxetine may increase the anticoagulant activities of Warfarin.	#F6B6B6	17.9733545019509	1
Duloxetine	Nortriptyline	0.459	1.754	Major	12 (9/3)	Duloxetine may increase the serotonergic activities of Nortriptyline.	#F7B7B7	2.99555908365848	0.0756254707672999
Amiodarone	Clarithromycin	0.153	-1.222	Major	120 (70/50)	Clarithromycin may increase the QTc-prolonging activities of Amiodarone.	#B4D1E6	29.9555908365848	1
Fluvoxamine	Mirtazapine	0.302	2.923	Major	30 (25/5)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Mirtazapine.	#F3AFAF	7.48889770914619	1
Clozapine	Haloperidol	0.269	Inf	Major	3 (3/0)	Clozapine may increase the QTc-prolonging activities of Haloperidol.	#B32020	0.748889770914619	1
Phenytoin	Prednisone	0.273	-1.331	Moderate	80 (45/35)	The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.	#B2D0E5	19.9703938910565	1
Levothyroxine	Raloxifene	0.272	24.551	Moderate	43 (42/1)	Raloxifene can cause a decrease in the absorption of Levothyroxine resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B32020	10.7340867164429	1
Atenolol	Diltiazem	0.278	-1.183	Major	159 (94/65)	Diltiazem may increase the hypotensive activities of Atenolol.	#B4D1E6	39.6911578584748	1
Erythromycin	Atorvastatin	0.115	1.118	Major	99 (65/34)	The serum concentration of Atorvastatin can be increased when it is combined with Erythromycin.	#F9BCBC	24.7133624401824	1
Tacrolimus	Atorvastatin	0.244	-1.996	Moderate	78 (36/42)	The risk or severity of adverse effects can be increased when Tacrolimus is combined with Atorvastatin.	#AECDE3	19.4711340437801	1
Omeprazole	Triazolam	0.265	1.344	Moderate	66 (46/20)		#F8BABA	16.4755749601216	1
Acenocoumarol	Cholestyramine	0.208	1.118	None	67 (44/23)	Cholestyramine can cause a decrease in the absorption of Acenocoumarol resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F9BCBC	16.7252048837598	1
Erythromycin	Sertraline	0.086	2.653	Moderate	72 (59/13)	The risk or severity of adverse effects can be increased when Erythromycin is combined with Sertraline.	#F4B1B1	17.9733545019509	1
Fluoxetine	Nortriptyline	0.403	1.948	Major	13 (10/3)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Nortriptyline.	#F6B6B6	3.24518900729668	0.389063938516728
Sucralfate	Levothyroxine	0.194	2.391	Minor	56 (45/11)	The serum concentration of Levothyroxine can be decreased when it is combined with Sucralfate.	#F5B4B4	13.9792757237396	1
Fluoxetine	Clomipramine	0.337	2.046	Major	27 (21/6)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Clomipramine.	#F6B6B6	6.74000793823157	1
Trospium	Donepezil	0.339	4.092	Moderate	24 (21/3)	The therapeutic efficacy of Trospium can be decreased when used in combination with Donepezil.	#F0A7A7	5.99111816731695	1
Phenytoin	Vigabatrin	0.4	Inf	Minor	1 (1/0)	The serum concentration of Phenytoin can be decreased when it is combined with Vigabatrin.	#B32020	0.249629923638206	1
Metronidazole	Acenocoumarol	0.124	-1.454	None	148 (80/68)	The serum concentration of Acenocoumarol can be increased when it is combined with Metronidazole.	#B2D0E5	36.9452286984545	1
Digoxin	Methotrexate	0.212	1.889	Moderate	55 (42/13)	Digoxin may decrease the cardiotoxic activities of Methotrexate.	#F7B7B7	13.7296458001014	1
Pantoprazole	Itraconazole	0.146	1.513	Moderate	61 (44/17)	The serum concentration of Itraconazole can be decreased when it is combined with Pantoprazole.	#F7B9B9	15.2274253419306	1
Erythromycin	Digoxin	0.124	1.637	Moderate	76 (56/20)	The metabolism of Digoxin can be decreased when combined with Erythromycin.	#F7B9B9	18.9718741965037	1
Mesalazine	Mercaptopurine	0.3	-3.421	Moderate	3 (1/2)	The metabolism of Mercaptopurine can be decreased when combined with Mesalazine.	#A5C6DF	0.748889770914619	0.226772607238182
Propranolol	Phenobarbital	0.418	1.086	Moderate	20 (13/7)	The metabolism of Propranolol can be increased when combined with Phenobarbital.	#F9BCBC	4.99259847276413	1
Omeprazole	Ketoconazole	0.156	-2.293	Moderate	110 (47/63)	The serum concentration of Ketoconazole can be decreased when it is combined with Omeprazole.	#ACCCE3	27.4592916002027	1
Spironolactone	Cholestyramine	0.317	-1.212	Moderate	41 (24/17)	The risk or severity of adverse effects can be increased when Cholestyramine is combined with Spironolactone.	#B4D1E6	10.2348268691665	1
Chlorpromazine	Galantamine	0.186	1.754	Moderate	12 (9/3)	The metabolism of Galantamine can be decreased when combined with Chlorpromazine.	#F7B7B7	2.99555908365848	1
Pyridostigmine	Methylprednisolone	0.238	1.948	Moderate	13 (10/3)	The risk or severity of adverse effects can be increased when Methylprednisolone is combined with Pyridostigmine.	#F6B6B6	3.24518900729668	1
Phenytoin	Mirtazapine	0.3	1.267	Moderate	38 (26/12)	Phenytoin may increase the central nervous system depressant (CNS depressant) activities of Mirtazapine.	#F8BABA	9.48593709825184	1
Indomethacin	Bisoprolol	0.137	-1.595	Moderate	143 (74/69)	Indomethacin may decrease the antihypertensive activities of Bisoprolol.	#B1CFE5	35.6970790802635	1
Esomeprazole	Itraconazole	0.156	2.689	Moderate	28 (23/5)	The serum concentration of Itraconazole can be decreased when it is combined with Esomeprazole.	#F4B1B1	6.98963786186978	1
Sertraline	Propafenone	0.416	1.628	Moderate	53 (39/14)	Sertraline may increase the QTc-prolonging activities of Propafenone.	#F7B9B9	13.2303859528249	1
Gentamicin	Cefonicid	0.662	-1.711	Moderate	18 (9/9)		#AFCEE4	4.49333862548771	0.00592102850359903
Glimepiride	Gemfibrozil	0.328	-1.089	Moderate	36 (22/14)	The metabolism of Glimepiride can be decreased when combined with Gemfibrozil.	#B4D1E6	8.98667725097543	1
Warfarin	Propafenone	0.264	2.046	Moderate	18 (14/4)	The serum concentration of Warfarin can be increased when it is combined with Propafenone.	#F6B6B6	4.49333862548771	1
Fludrocortisone	Acetylsalicylic acid	0.34	-2.534	Moderate	67 (27/40)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Fludrocortisone.	#ABCBE2	16.7252048837598	1
Trazodone	Ginkgo biloba	0.219	1.106	Moderate	107 (70/37)		#F9BCBC	26.7104018292881	1
Enalapril	Rifampicin	0.163	-1.512	None	81 (43/38)	The metabolism of Enalapril can be increased when combined with Rifampicin.	#B1CFE5	20.2200238146947	1
Phenytoin	Methylprednisolone	0.265	1.503	Moderate	25 (18/7)	The serum concentration of Methylprednisolone can be decreased when it is combined with Phenytoin.	#F7B9B9	6.24074809095516	1
Lidocaine	Propranolol	0.188	4.209	Moderate	41 (36/5)	The serum concentration of Lidocaine can be increased when it is combined with Propranolol.	#F0A7A7	10.2348268691665	1
Atenolol	Insulin aspart	0.292	1.245	Moderate	72 (49/23)		#F8BABA	17.9733545019509	1
Enalapril	Tizanidine	0.212	-1.201	Major	80 (47/33)	The risk or severity of hypotension can be increased when Tizanidine is combined with Enalapril.	#B4D1E6	19.9703938910565	1
Phenytoin	Fluoxetine	0.365	1.871	Moderate	21 (16/5)	The serum concentration of Phenytoin can be increased when it is combined with Fluoxetine.	#F7B7B7	5.24222839640233	1
Nabumetone	Acenocoumarol	0.135	1.118	None	67 (44/23)	Nabumetone may increase the anticoagulant activities of Acenocoumarol.	#F9BCBC	16.7252048837598	1
Celecoxib	Acenocoumarol	0.15	-1.11	None	183 (111/72)	Celecoxib may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	45.6822760257918	1
Amitriptyline	Rivastigmine	0.33	1.79	Moderate	65 (49/16)		#F7B7B7	16.2259450364834	1
Fluconazole	Diazepam	0.306	1.208	Moderate	92 (62/30)	The metabolism of Diazepam can be decreased when combined with Fluconazole.	#F9BCBC	22.965952974715	1
Paroxetine	Propafenone	0.392	1.754	Moderate	40 (30/10)	The serum concentration of Propafenone can be increased when it is combined with Paroxetine.	#F7B7B7	9.98519694552825	1
Fenofibrate	Rosuvastatin	0.509	-1.955	Major	30 (14/16)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Rosuvastatin.	#AECDE3	7.48889770914619	0.996047698302727
Phenytoin	Levodopa	0.391	-1.711	Moderate	42 (21/21)	The therapeutic efficacy of Levodopa can be decreased when used in combination with Phenytoin.	#AFCEE4	10.4844567928047	1
Almotriptan	Escitalopram	0.381	Inf	Major	9 (9/0)	The risk or severity of adverse effects can be increased when Almotriptan is combined with Escitalopram.	#B32020	2.24666931274386	1
Fluconazole	Clonazepam	0.258	1.046	None	53 (34/19)	The metabolism of Clonazepam can be decreased when combined with Fluconazole.	#F9BCBC	13.2303859528249	1
Risperidone	Itraconazole	0.161	2.019	None	49 (38/11)	The metabolism of Risperidone can be decreased when combined with Itraconazole.	#F6B6B6	12.2318662582721	1
Propranolol	Repaglinide	0.311	1.354	Moderate	63 (44/19)		#F8BABA	15.726685189207	1
Indomethacin	Atenolol	0.208	1.052	Moderate	56 (36/20)	Indomethacin may decrease the antihypertensive activities of Atenolol.	#F9BCBC	13.9792757237396	1
Phenytoin	Sertraline	0.418	-1.604	Moderate	62 (32/30)	The serum concentration of Phenytoin can be increased when it is combined with Sertraline.	#B1CFE5	15.4770552655688	1
Acetaminophen	Isoniazid	0.203	-1.222	Moderate	60 (35/25)	The risk or severity of adverse effects can be increased when Isoniazid is combined with Acetaminophen.	#B4D1E6	14.9777954182924	1
Amitriptyline	Donepezil	0.322	2.582	Moderate	65 (53/12)		#F5B2B2	16.2259450364834	1
Sucralfate	Ciprofloxacin	0.301	-1.092	Moderate	77 (47/30)		#B4D1E6	19.2215041201419	1
Cyclosporine	Ursodeoxycholic acid	0.523	Inf	Minor	3 (3/0)		#B32020	0.748889770914619	1
Terbutaline	Carvedilol	0.095	-1.48	Major	69 (37/32)	Carvedilol may decrease the vasoconstricting activities of Terbutaline.	#B1CFE5	17.2244647310362	1
Erythromycin	Verapamil	0.108	Inf	Major	19 (19/0)	The metabolism of Verapamil can be decreased when combined with Erythromycin.	#B32020	4.74296854912592	1
Ibandronate	Iron	0.243	5.553	Moderate	42 (38/4)		#EB9E9E	10.4844567928047	1
Dexamethasone	Acenocoumarol	0.199	-2.099	None	167 (75/92)		#AECDE3	41.6881972475805	1
Theophylline	Ciprofloxacin	0.243	-4.343	Major	138 (39/99)		#9FC1DD	34.4489294620725	1
Ciprofloxacin	Methotrexate	0.145	1.145	Moderate	71 (47/24)	The serum concentration of Methotrexate can be increased when it is combined with Ciprofloxacin.	#F9BCBC	17.7237245783127	1
Atorvastatin	Itraconazole	0.117	-1.627	Major	80 (41/39)	The risk or severity of adverse effects can be increased when Itraconazole is combined with Atorvastatin.	#B1CFE5	19.9703938910565	1
Ethinylestradiol	Ursodeoxycholic acid	0.045	Inf	None	1 (1/0)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Ethinyl Estradiol.	#B32020	0.249629923638206	1
Lovastatin	Carbamazepine	0.345	1.169	None	24 (16/8)	The metabolism of Lovastatin can be increased when combined with Carbamazepine.	#F9BCBC	5.99111816731695	1
Haloperidol	Carbamazepine	0.304	-1.298	Moderate	51 (29/22)	The metabolism of Haloperidol can be increased when combined with Carbamazepine.	#B2D0E5	12.7311261055485	1
Donepezil	Doxepin	0.35	3.507	Moderate	7 (6/1)		#F2ACAC	1.74740946546744	1
Erythromycin	Methylprednisolone	0.38	5.066	Moderate	29 (26/3)	The metabolism of Methylprednisolone can be decreased when combined with Erythromycin.	#EDA1A1	7.23926778550798	1
Spironolactone	Eprosartan	0.294	-1.009	Major	62 (39/23)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Eprosartan.	#B4D1E6	15.4770552655688	1
Phenytoin	Dexamethasone	0.335	-1.089	Moderate	18 (11/7)	The serum concentration of Dexamethasone can be decreased when it is combined with Phenytoin.	#B4D1E6	4.49333862548771	1
Warfarin	Norfloxacin	0.121	1.685	Major	66 (49/17)	Norfloxacin may increase the anticoagulant activities of Warfarin.	#F7B9B9	16.4755749601216	1
Spironolactone	Perindopril	0.402	-1.405	Major	51 (28/23)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Perindopril.	#B2D0E5	12.7311261055485	1
Diltiazem	Carbamazepine	0.279	1.52	Major	36 (26/10)	The serum concentration of Carbamazepine can be increased when it is combined with Diltiazem.	#F7B9B9	8.98667725097543	1
Clomipramine	Rasagiline	0.376	2.338	Major	10 (8/2)	Rasagiline may increase the serotonergic activities of Clomipramine.	#F5B4B4	2.49629923638206	1
Phenytoin	Gabapentin	0.381	-1.955	Moderate	45 (21/24)	The risk or severity of adverse effects can be increased when Gabapentin is combined with Phenytoin.	#AECDE3	11.2333465637193	1
Ofloxacin	Acenocoumarol	0.11	-1.244	None	38 (22/16)		#B2D0E5	9.48593709825184	1
Nortriptyline	Salbutamol	0.219	2.104	Moderate	23 (18/5)	The risk or severity of adverse effects can be increased when Nortriptyline is combined with Salbutamol.	#F6B6B6	5.74148824367875	1
Erythromycin	Quetiapine	0.132	3.758	Major	52 (45/7)	The metabolism of Quetiapine can be decreased when combined with Erythromycin.	#F1ABAB	12.9807560291867	1
Buspirone	Itraconazole	0.143	Inf	Moderate	1 (1/0)	The metabolism of Buspirone can be decreased when combined with Itraconazole.	#B32020	0.249629923638206	1
Venlafaxine	Almotriptan	0.303	4.092	Major	8 (7/1)	The risk or severity of adverse effects can be increased when Venlafaxine is combined with Almotriptan.	#F0A7A7	1.99703938910565	1
Hydrochlorothiazide	Lithium cation	0.226	2.455	Major	26 (21/5)	Hydrochlorothiazide may decrease the excretion rate of Lithium which could result in a higher serum level.	#F5B2B2	6.49037801459337	1
Digoxin	Bumetanide	0.293	Inf	Moderate	8 (8/0)	The risk or severity of adverse effects can be increased when Bumetanide is combined with Digoxin.	#B32020	1.99703938910565	1
Phenytoin	Amiodarone	0.376	-1.236	Moderate	31 (18/13)	The serum concentration of Phenytoin can be increased when it is combined with Amiodarone.	#B2D0E5	7.7385276327844	1
Methotrexate	Diclofenac	0.16	2.046	Major	45 (35/10)	The serum concentration of Methotrexate can be increased when it is combined with Diclofenac.	#F6B6B6	11.2333465637193	1
Warfarin	Fenofibrate	0.341	-1.176	Major	27 (16/11)	Fenofibrate may increase the anticoagulant activities of Warfarin.	#B4D1E6	6.74000793823157	1
Theophylline	Clarithromycin	0.43	-1.711	Moderate	32 (16/16)	The metabolism of Theophylline can be decreased when combined with Clarithromycin.	#AFCEE4	7.9881575564226	1
Oxycodone	Escitalopram	0.334	1.948	Moderate	39 (30/9)	Oxycodone may increase the serotonergic activities of Escitalopram.	#F6B6B6	9.73556702189005	1
Warfarin	Acetylsalicylic acid	0.239	-2.146	Major	239 (106/133)	Acetylsalicylic acid may increase the anticoagulant activities of Warfarin.	#AECDE3	59.6615517495313	1
Citalopram	Selegiline	0.304	1.242	Major	25 (17/8)	The risk or severity of adverse effects can be increased when Citalopram is combined with Selegiline.	#F8BABA	6.24074809095516	1
Gliclazide	Glucosamine	0.22	-1.466	None	78 (42/36)		#B2D0E5	19.4711340437801	1
Fluoxetine	Carbamazepine	0.337	1.242	Moderate	25 (17/8)	The metabolism of Carbamazepine can be decreased when combined with Fluoxetine.	#F8BABA	6.24074809095516	1
Prednisone	Phenobarbital	0.198	-1.782	Moderate	49 (24/25)	The serum concentration of Prednisone can be decreased when it is combined with Phenobarbital.	#AFCEE4	12.2318662582721	1
Donepezil	Clomipramine	0.312	2.572	Moderate	27 (22/5)	The metabolism of Donepezil can be decreased when combined with Clomipramine.	#F5B2B2	6.74000793823157	1
Fluvoxamine	Tramadol	0.275	5.699	Major	43 (39/4)	Fluvoxamine may increase the neuroexcitatory activities of Tramadol.	#EB9E9E	10.7340867164429	1
Atenolol	Terbutaline	0.159	1.137	Moderate	53 (35/18)	Atenolol may decrease the bronchodilatory activities of Terbutaline.	#F9BCBC	13.2303859528249	1
Moxifloxacin	Iron	0.235	-1.951	Moderate	122 (57/65)		#AECDE3	30.4548506838612	1
Trospium	Ipratropium	0.143	1.259	Moderate	41 (28/13)	The risk or severity of adverse effects can be increased when Ipratropium bromide is combined with Trospium.	#F8BABA	10.2348268691665	1
Duloxetine	Propafenone	0.192	1.9	Moderate	17 (13/4)	The serum concentration of Duloxetine can be increased when it is combined with Propafenone.	#F7B7B7	4.24370870184951	1
Azathioprine	Acenocoumarol	0.361	-1.497	None	45 (24/21)	Azathioprine may decrease the anticoagulant activities of Acenocoumarol.	#B1CFE5	11.2333465637193	1
Diltiazem	Propranolol	0.372	1.096	Major	69 (45/24)	The metabolism of Propranolol can be decreased when combined with Diltiazem.	#F9BCBC	17.2244647310362	1
Fluoxetine	Propafenone	0.279	2.923	Moderate	18 (15/3)	Propafenone may increase the QTc-prolonging activities of Fluoxetine.	#F3AFAF	4.49333862548771	1
Atenolol	Glipizide	0.352	-1.045	Moderate	29 (18/11)	Atenolol may increase the hypoglycemic activities of Glipizide.	#B4D1E6	7.23926778550798	1
Pravastatin	Gemfibrozil	0.216	-1.296	Major	58 (33/25)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Pravastatin.	#B2D0E5	14.478535571016	1
Simvastatin	Fusidic acid	0.073	-1.069	None	65 (40/25)	The serum concentration of Simvastatin can be increased when it is combined with Fusidic Acid.	#B4D1E6	16.2259450364834	1
Fentanyl	Itraconazole	0.116	3.118	Major	38 (32/6)	The serum concentration of Fentanyl can be increased when it is combined with Itraconazole.	#F3AFAF	9.48593709825184	1
Imipramine	Duloxetine	0.54	Inf	Major	6 (6/0)	Duloxetine may increase the serotonergic activities of Imipramine.	#B32020	1.49777954182924	1
Repaglinide	Clarithromycin	0.13	-1.064	Moderate	73 (45/28)	The serum concentration of Repaglinide can be increased when it is combined with Clarithromycin.	#B4D1E6	18.2229844255891	1
Folic acid	Primidone	0.291	-2.281	Moderate	28 (12/16)	The serum concentration of Primidone can be decreased when it is combined with Folic Acid.	#ACCCE3	6.98963786186978	1
Methylprednisolone	Phenobarbital	0.191	1.072	Moderate	17 (11/6)	The serum concentration of Methylprednisolone can be decreased when it is combined with Phenobarbital.	#F9BCBC	4.24370870184951	1
Ranolazine	Diltiazem	0.383	-2.322	Major	33 (14/19)	The serum concentration of Ranolazine can be increased when it is combined with Diltiazem.	#ACCCE3	8.23778748006081	1
Acenocoumarol	Etoricoxib	0.144	-1.103	None	125 (76/49)	Etoricoxib may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	31.2037404547758	1
Theophylline	Verapamil	0.29	-1.369	Moderate	18 (10/8)	The metabolism of Theophylline can be decreased when combined with Verapamil.	#B2D0E5	4.49333862548771	1
Citalopram	Josamycin	0.083	5.553	None	21 (19/2)		#EB9E9E	5.24222839640233	1
Piroxicam	Alendronic acid	0.167	4.969	None	19 (17/2)	The risk or severity of adverse effects can be increased when Piroxicam is combined with Alendronic acid.	#EDA3A3	4.74296854912592	1
Nortriptyline	Rivastigmine	0.275	5.261	Moderate	10 (9/1)		#EC9F9F	2.49629923638206	1
Ropinirole	Ciprofloxacin	0.124	-1.774	Moderate	55 (27/28)	The serum concentration of Ropinirole can be increased when it is combined with Ciprofloxacin.	#AFCEE4	13.7296458001014	1
Spironolactone	Eplerenone	0.15	-3.421	Major	69 (23/46)	Eplerenone may increase the hyperkalemic activities of Spironolactone.	#A5C6DF	17.2244647310362	1
Rosuvastatin	Gemfibrozil	0.333	1.754	Major	16 (12/4)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Rosuvastatin.	#F7B7B7	3.9940787782113	1
Valproic acid	Nimodipine	0.382	1.267	Minor	19 (13/6)		#F8BABA	4.74296854912592	1
Donepezil	Oxybutynin	0.294	-1.107	Moderate	28 (17/11)	The therapeutic efficacy of Oxybutynin can be decreased when used in combination with Donepezil.	#B4D1E6	6.98963786186978	1
Bisoprolol	Verapamil	0.205	-1.063	Major	107 (66/41)	The metabolism of Bisoprolol can be decreased when combined with Verapamil.	#B4D1E6	26.7104018292881	1
Azithromycin	Warfarin	0.133	-1.302	Moderate	81 (46/35)	The metabolism of Warfarin can be decreased when combined with Azithromycin.	#B2D0E5	20.2200238146947	1
Cyclosporine	Methotrexate	0.53	Inf	Moderate	2 (2/0)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#B32020	0.499259847276413	1
Amitriptyline	Galantamine	0.292	3.273	Moderate	33 (28/5)		#F2AEAE	8.23778748006081	1
Fluoxetine	Warfarin	0.242	1.072	Moderate	34 (22/12)	The metabolism of Warfarin can be decreased when combined with Fluoxetine.	#F9BCBC	8.48741740369902	1
Erythromycin	Diazepam	0.156	4.443	Moderate	43 (38/5)	The metabolism of Diazepam can be decreased when combined with Erythromycin.	#EFA6A6	10.7340867164429	1
Doxycycline	Rifampicin	0.75	1.754	Moderate	4 (3/1)	The serum concentration of Doxycycline can be decreased when it is combined with Rifampicin.	#F7B7B7	0.998519694552825	1
Lansoprazole	Itraconazole	0.206	1.116	Moderate	32 (21/11)	The serum concentration of Itraconazole can be decreased when it is combined with Lansoprazole.	#F9BCBC	7.9881575564226	1
Ticlopidine	Phenytoin	0.5	Inf	Moderate	3 (3/0)	The serum concentration of Phenytoin can be increased when it is combined with Ticlopidine.	#B32020	0.748889770914619	1
Ranitidine	Itraconazole	0.3	1.169	Moderate	36 (24/12)	The serum concentration of Itraconazole can be decreased when it is combined with Ranitidine.	#F9BCBC	8.98667725097543	1
Phenytoin	Clarithromycin	0.173	-1.14	Moderate	25 (15/10)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Phenytoin.	#B4D1E6	6.24074809095516	1
Primidone	Acenocoumarol	0.307	-3.331	None	56 (19/37)	The metabolism of Acenocoumarol can be increased when combined with Primidone.	#A6C7E0	13.9792757237396	1
Pyridostigmine	Fludrocortisone	0.304	-1.711	Moderate	2 (1/1)	The risk or severity of adverse effects can be increased when Fludrocortisone is combined with Pyridostigmine.	#AFCEE4	0.499259847276413	1
Biperiden	Rivastigmine	0.312	1.871	Moderate	21 (16/5)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Rivastigmine.	#F7B7B7	5.24222839640233	1
Diltiazem	Cilostazol	0.232	-2.688	Major	36 (14/22)	The serum concentration of Cilostazol can be increased when it is combined with Diltiazem.	#A9C9E1	8.98667725097543	1
Bisoprolol	Ergotamine	0.147	2.338	Moderate	25 (20/5)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F5B4B4	6.24074809095516	1
Metoprolol	Gliclazide	0.376	-1.1	None	23 (14/9)	Metoprolol may increase the hypoglycemic activities of Gliclazide.	#B4D1E6	5.74148824367875	1
Warfarin	Methimazole	0.358	1.461	Moderate	21 (15/6)	Methimazole may decrease the anticoagulant activities of Warfarin.	#F8BABA	5.24222839640233	1
Erythromycin	Lovastatin	0.08	3.118	Major	19 (16/3)	The serum concentration of Lovastatin can be increased when it is combined with Erythromycin.	#F3AFAF	4.74296854912592	1
Citalopram	Metoprolol	0.321	3.069	Moderate	25 (21/4)	The serum concentration of Metoprolol can be increased when it is combined with Citalopram.	#F3AFAF	6.24074809095516	1
Trospium	Risperidone	0.329	1.587	Moderate	26 (19/7)		#F7B9B9	6.49037801459337	1
Atorvastatin	Fusidic acid	0.09	1.228	None	31 (21/10)	The serum concentration of Atorvastatin can be increased when it is combined with Fusidic Acid.	#F9BCBC	7.7385276327844	1
Phenytoin	Megestrol acetate	0.236	1.607	Moderate	15 (11/4)		#F7B9B9	3.7444488545731	1
Indomethacin	Carvedilol	0.177	-1.232	Moderate	43 (25/18)	Indomethacin may decrease the antihypertensive activities of Carvedilol.	#B4D1E6	10.7340867164429	1
Cyclosporine	Ciprofloxacin	0.127	1.169	Moderate	15 (10/5)		#F9BCBC	3.7444488545731	1
Fluconazole	Phenytoin	0.08	1.169	Moderate	15 (10/5)	The serum concentration of Phenytoin can be increased when it is combined with Fluconazole.	#F9BCBC	3.7444488545731	1
Fluconazole	Tolterodine	0.158	-1.354	Moderate	43 (24/19)	The metabolism of Tolterodine can be decreased when combined with Fluconazole.	#B2D0E5	10.7340867164429	1
Miglitol	Glucosamine	0.256	-1.711	None	10 (5/5)		#AFCEE4	2.49629923638206	1
Theophylline	Carbamazepine	0.375	1.169	Moderate	9 (6/3)	The serum concentration of Theophylline can be decreased when it is combined with Carbamazepine.	#F9BCBC	2.24666931274386	1
Trihexyphenidyl	Haloperidol	0.272	2.046	Moderate	9 (7/2)		#F6B6B6	2.24666931274386	1
Propranolol	Terbutaline	0.127	-1.625	Major	39 (20/19)		#B1CFE5	9.73556702189005	1
Dihydroergotamine	Josamycin	0.217	Inf	None	2 (2/0)	The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Josamycin.	#B32020	0.499259847276413	1
Erythromycin	Fluoxetine	0.104	10.522	Moderate	19 (18/1)	The metabolism of Fluoxetine can be decreased when combined with Erythromycin.	#DC7D7D	4.74296854912592	1
