drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Hydrocortisone	Acenocoumarol	0.184	1.054	None	161 (113/48)		#F9BCBC	73.1834814427601	1
Omeprazole	Triazolam	0.295	1.641	Moderate	70 (55/15)		#F3AFAF	31.8189049751131	1
Atenolol	Repaglinide	0.295	1.094	Moderate	93 (66/27)		#F8BABA	42.2736880383645	1
Erythromycin	Simvastatin	0.089	1.567	Major	126 (98/28)	The serum concentration of Simvastatin can be increased when it is combined with Erythromycin.	#F4B1B1	57.2740289552035	1
Simvastatin	Colchicine	0.165	-3.365	Major	193 (77/116)	Colchicine may increase the myopathic rhabdomyolysis activities of Simvastatin.	#88B0D3	87.7292665742403	1
Methylprednisolone	Clarithromycin	0.502	2.064	Major	101 (83/18)	The serum concentration of Methylprednisolone can be increased when it is combined with Clarithromycin.	#F0A7A7	45.9101343212346	1
Levofloxacin	Methotrimeprazine	0.261	-1.204	Moderate	177 (115/62)	Methotrimeprazine may increase the QTc-prolonging activities of Levofloxacin.	#B1CFE5	80.4563740085002	1
Pyridostigmine	Prednisone	0.423	-1.582	Moderate	41 (24/17)	The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.	#A9C9E1	18.6367871997091	0.0330360965276177
Bisoprolol	Glyburide	0.296	-1.108	Moderate	181 (121/60)	Bisoprolol may increase the hypoglycemic activities of Glyburide.	#B2D0E5	82.2745971499352	1
Escitalopram	Rasagiline	0.436	-1.726	Major	39 (22/17)	The risk or severity of adverse effects can be increased when Escitalopram is combined with Rasagiline.	#A6C7E0	17.7276756289916	0.0139661190898441
Fenofibrate	Atorvastatin	0.41	-1.403	Major	70 (43/27)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Atorvastatin.	#ACCCE3	31.8189049751131	1
Lovastatin	Diltiazem	0.42	1.03	Major	66 (46/20)	The serum concentration of Lovastatin can be increased when it is combined with Diltiazem.	#F9BCBC	30.000681833678	1
Digoxin	Clarithromycin	0.169	1.452	Major	174 (133/41)	The metabolism of Digoxin can be decreased when combined with Clarithromycin.	#F5B4B4	79.0927066524239	1
Carvedilol	Insulin aspart	0.223	-1.291	Moderate	71 (45/26)		#AFCEE4	32.2734607604718	1
Lovastatin	Acenocoumarol	0.302	1.02	None	118 (82/36)	The metabolism of Acenocoumarol can be decreased when combined with Lovastatin.	#F9BCBC	53.6375826723335	1
Propranolol	Primidone	0.356	-1.675	Moderate	14 (8/6)	The metabolism of Propranolol can be increased when combined with Primidone.	#A8C8E1	6.36378099502261	0.000354580142928195
Donepezil	Tolterodine	0.39	-1.191	Moderate	69 (45/24)	The therapeutic efficacy of Tolterodine can be decreased when used in combination with Donepezil.	#B1CFE5	31.3643491897543	1
Alprazolam	Carbamazepine	0.35	2.686	Moderate	56 (48/8)	The metabolism of Alprazolam can be increased when combined with Carbamazepine.	#EA9B9B	25.4551239800905	1
Chlorthalidone	Digoxin	0.272	1.768	Moderate	99 (79/20)	The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Digoxin.	#F2AEAE	45.0010227505171	1
Propranolol	Escitalopram	0.328	1.471	None	60 (46/14)		#F5B4B4	27.2733471215255	1
Venlafaxine	Metoclopramide	0.158	1.97	Moderate	108 (88/20)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#F0A9A9	49.0920248187459	1
Hydroxyzine	Donepezil	0.243	1.276	Moderate	77 (57/20)		#F7B7B7	35.0007954726244	1
Phenytoin	Quetiapine	0.344	-1.14	Major	74 (49/25)	The serum concentration of Quetiapine can be decreased when it is combined with Phenytoin.	#B2D0E5	33.6371281165481	1
Atorvastatin	Clarithromycin	0.126	-1.072	Major	148 (100/48)	The serum concentration of Atorvastatin can be increased when it is combined with Clarithromycin.	#B4D1E6	67.2742562330962	1
Fluconazole	Haloperidol	0.366	1.301	Major	125 (93/32)	The metabolism of Haloperidol can be decreased when combined with Fluconazole.	#F7B7B7	56.8194731698448	1
Repaglinide	Glyburide	0.27	1.238	None	64 (47/17)	Repaglinide may increase the hypoglycemic activities of Glyburide.	#F7B9B9	29.0915702629605	1
Torasemide	Indomethacin	0.193	1.09	Moderate	79 (56/23)	The therapeutic efficacy of Torasemide can be decreased when used in combination with Indomethacin.	#F8BABA	35.9099070433419	1
Carbamazepine	Risperidone	0.288	1.272	Moderate	73 (54/19)	The serum concentration of Risperidone can be decreased when it is combined with Carbamazepine.	#F7B7B7	33.1825723311893	1
Ranolazine	Simvastatin	0.466	-2.656	Major	81 (37/44)	The serum concentration of Simvastatin can be increased when it is combined with Ranolazine.	#96BBD9	36.8190186140594	1
Ciprofloxacin	Rasagiline	0.12	-2.105	Major	101 (52/49)		#A0C3DD	45.9101343212346	1
Fluoxetine	Carvedilol	0.278	1.243	Moderate	68 (50/18)	The metabolism of Carvedilol can be decreased when combined with Fluoxetine.	#F7B7B7	30.9097934043956	1
Acarbose	Digoxin	0.313	1.418	Moderate	50 (38/12)	The serum concentration of Digoxin can be decreased when it is combined with Acarbose.	#F5B4B4	22.7277892679379	1
Mirtazapine	Rasagiline	0.448	-1.117	Major	39 (26/13)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Mirtazapine.	#B2D0E5	17.7276756289916	1
Spironolactone	Lisinopril	0.207	1.104	Major	149 (106/43)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Lisinopril.	#F8BABA	67.728812018455	1
Citalopram	Warfarin	0.305	1.321	Moderate	79 (59/20)	The metabolism of Warfarin can be decreased when combined with Citalopram.	#F6B6B6	35.9099070433419	1
Omeprazole	Halazepam	0.192	2.139	Moderate	52 (43/9)		#EFA6A6	23.6369008386554	1
Salbutamol	Clomipramine	0.182	1.88	Moderate	52 (42/10)	The risk or severity of adverse effects can be increased when Clomipramine is combined with Salbutamol.	#F1ABAB	23.6369008386554	1
Cholestyramine	Ursodeoxycholic acid	0.327	1.194	None	11 (8/3)	The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Cholestyramine.	#F7B9B9	5.00011363894634	0.0630504927979749
Verapamil	Atorvastatin	0.411	1.038	Moderate	73 (51/22)	Atorvastatin can cause a decrease in the absorption of Verapamil resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F9BCBC	33.1825723311893	1
Phenytoin	Sertraline	0.408	1.343	Moderate	44 (33/11)	The serum concentration of Phenytoin can be increased when it is combined with Sertraline.	#F6B6B6	20.0004545557854	1
Sucralfate	Lansoprazole	0.228	1.144	Moderate	32 (23/9)		#F8BABA	14.5457851314803	1
Atenolol	Salmeterol	0.245	-1.655	Moderate	141 (81/60)	Atenolol may decrease the bronchodilatory activities of Salmeterol.	#A8C8E1	64.0923657355849	1
Spironolactone	Telmisartan	0.233	2.078	Major	79 (65/14)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Telmisartan.	#F0A7A7	35.9099070433419	1
Fluoxetine	Selegiline	0.392	3.581	Major	9 (8/1)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Selegiline.	#E28989	4.09100206822882	1
Phenylbutazone	Gliclazide	0.04	Inf	None	1 (1/0)		#B32020	0.454555785358758	1
Erythromycin	Sertraline	0.11	7.312	Moderate	52 (49/3)	The risk or severity of adverse effects can be increased when Erythromycin is combined with Sertraline.	#C13F3F	23.6369008386554	1
Fluoxetine	Dextromethorphan	0.163	1.97	Major	54 (44/10)	Fluoxetine may increase the serotonergic activities of Dextromethorphan.	#F0A9A9	24.5460124093729	1
Amitriptyline	Fluoxetine	0.386	3.357	Major	34 (30/4)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#E48E8E	15.4548967021978	1
Simvastatin	Gemfibrozil	0.223	1.94	Major	80 (65/15)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#F1ABAB	36.3644628287007	1
Prednisone	Warfarin	0.178	-1.318	Moderate	97 (61/36)	Prednisone may increase the anticoagulant activities of Warfarin.	#AECDE3	44.0919111797995	1
Haloperidol	Carbamazepine	0.225	1.709	Moderate	53 (42/11)	The metabolism of Haloperidol can be increased when combined with Carbamazepine.	#F3AFAF	24.0914566240142	1
Simvastatin	Itraconazole	0.087	1.414	Major	79 (60/19)	The serum concentration of Simvastatin can be increased when it is combined with Itraconazole.	#F5B4B4	35.9099070433419	1
Norfloxacin	Iron	0.24	1.332	None	163 (122/41)	The serum concentration of Norfloxacin can be decreased when it is combined with Iron.	#F6B6B6	74.0925930134776	1
Trazodone	Warfarin	0.273	-1.391	Minor	86 (53/33)	Trazodone may decrease the anticoagulant activities of Warfarin.	#AECDE3	39.0917975408532	1
Fluvastatin	Acenocoumarol	0.297	-1.798	None	74 (41/33)	The metabolism of Acenocoumarol can be decreased when combined with Fluvastatin.	#A5C6DF	33.6371281165481	1
Simvastatin	Fenofibrate	0.392	-1.387	Major	94 (58/36)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Simvastatin.	#AECDE3	42.7282438237233	1
Carbamazepine	Sertraline	0.349	1.424	Moderate	46 (35/11)	The metabolism of Carbamazepine can be decreased when combined with Sertraline.	#F5B4B4	20.9095661265029	1
Levothyroxine	Warfarin	0.28	-1.117	Moderate	69 (46/23)	Levothyroxine may increase the anticoagulant activities of Warfarin.	#B2D0E5	31.3643491897543	1
Naproxen	Acenocoumarol	0.12	-1.448	None	206 (125/81)	Naproxen may increase the anticoagulant activities of Acenocoumarol.	#ACCCE3	93.6384917839042	1
Donepezil	Methotrimeprazine	0.257	1.268	Moderate	46 (34/12)	The metabolism of Donepezil can be decreased when combined with Methotrimeprazine.	#F7B7B7	20.9095661265029	1
Citalopram	Rasagiline	0.401	-1.117	Major	48 (32/16)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rasagiline.	#B2D0E5	21.8186776972204	1
Salbutamol	Rasagiline	0.166	-2.048	Moderate	69 (36/33)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Salbutamol.	#A0C3DD	31.3643491897543	1
Glimepiride	Repaglinide	0.219	-1.489	None	45 (27/18)	Glimepiride may increase the hypoglycemic activities of Repaglinide.	#ABCBE2	20.4550103411441	1
Phenytoin	Diazepam	0.332	-1.197	Moderate	43 (28/15)	The serum concentration of Phenytoin can be increased when it is combined with Diazepam.	#B1CFE5	19.5458987704266	1
Betamethasone	Acetylsalicylic acid	0.077	-1.236	Moderate	73 (47/26)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Betamethasone.	#B1CFE5	33.1825723311893	1
Fluoxetine	Sumatriptan	0.144	Inf	Major	5 (5/0)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Sumatriptan.	#B32020	2.27277892679379	1
Gentamicin	Cefoxitin	1	Inf	Moderate	1 (1/0)		#B32020	0.454555785358758	1
Olanzapine	Rivastigmine	0.346	-1.582	Moderate	41 (24/17)		#A9C9E1	18.6367871997091	1
Sertraline	Rasagiline	0.446	-1.375	Major	42 (26/16)	The risk or severity of adverse effects can be increased when Sertraline is combined with Rasagiline.	#AECDE3	19.0913429850678	1
Omeprazole	Ketoconazole	0.134	-1.635	Moderate	71 (41/30)	The serum concentration of Ketoconazole can be decreased when it is combined with Omeprazole.	#A9C9E1	32.2734607604718	1
Propranolol	Gliclazide	0.342	-1.229	None	62 (40/22)	Propranolol may increase the hypoglycemic activities of Gliclazide.	#B1CFE5	28.182458692243	1
Ranitidine	Procainamide	0.5	Inf	Moderate	1 (1/0)	The serum concentration of Procainamide can be increased when it is combined with Ranitidine.	#B32020	0.454555785358758	1
Phenytoin	Acenocoumarol	0.334	-1.69	None	65 (37/28)	Phenytoin may increase the anticoagulant activities of Acenocoumarol.	#A8C8E1	29.5461260483193	1
Phenytoin	Lamotrigine	0.366	-3.127	Moderate	12 (5/7)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#8CB4D5	5.4546694243051	0.000335987223304383
Diltiazem	Carbamazepine	0.319	5.372	Major	26 (24/2)	The serum concentration of Carbamazepine can be increased when it is combined with Diltiazem.	#D26565	11.8184504193277	1
Atorvastatin	Colchicine	0.22	-3.56	Major	83 (32/51)	The risk or severity of adverse effects can be increased when Colchicine is combined with Atorvastatin.	#83ADD1	37.7281301847769	1
Folic acid	Phenobarbital	0.322	-1.489	Moderate	35 (21/14)	The serum concentration of Phenobarbital can be decreased when it is combined with Folic Acid.	#ABCBE2	15.9094524875565	1
Olanzapine	Galantamine	0.443	1.268	Moderate	23 (17/6)		#F7B7B7	10.4547830632514	1
Warfarin	Levofloxacin	0.114	-1.261	Major	97 (62/35)	Levofloxacin may increase the anticoagulant activities of Warfarin.	#AFCEE4	44.0919111797995	1
Azithromycin	Lovastatin	0.062	1.099	Moderate	76 (54/22)	The serum concentration of Lovastatin can be increased when it is combined with Azithromycin.	#F8BABA	34.5462396872656	1
Diazepam	Clarithromycin	0.271	2.872	Moderate	89 (77/12)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#E89898	40.4554648969295	1
Prazosin	Verapamil	0.346	Inf	Moderate	2 (2/0)	The risk or severity of hypotension can be increased when Prazosin is combined with Verapamil.	#B32020	0.909111570717516	1
Donepezil	Solifenacin	0.387	-2.399	Moderate	56 (27/29)	The therapeutic efficacy of Solifenacin can be decreased when used in combination with Donepezil.	#9ABEDB	25.4551239800905	1
Glyburide	Glucosamine	0.195	2.984	None	23 (20/3)		#E79494	10.4547830632514	1
Bisoprolol	Glipizide	0.39	-1.083	Moderate	49 (33/16)	Bisoprolol may increase the hypoglycemic activities of Glipizide.	#B2D0E5	22.2732334825792	1
Atenolol	Formoterol	0.233	-1.724	Moderate	101 (57/44)	Atenolol may decrease the bronchodilatory activities of Formoterol.	#A6C7E0	45.9101343212346	1
Rivastigmine	Methotrimeprazine	0.25	1.253	Moderate	38 (28/10)		#F7B7B7	17.2731198436328	1
Atenolol	Diltiazem	0.246	1.368	Major	73 (55/18)	Diltiazem may increase the hypotensive activities of Atenolol.	#F6B6B6	33.1825723311893	1
Metformin	Glucosamine	0.217	1.078	None	75 (53/22)		#F9BCBC	34.0916839019069	1
Almotriptan	Ketoconazole	0.05	Inf	Moderate	1 (1/0)	The serum concentration of Almotriptan can be increased when it is combined with Ketoconazole.	#B32020	0.454555785358758	1
Carbamazepine	Acenocoumarol	0.325	-1.564	None	68 (40/28)	The serum concentration of Acenocoumarol can be decreased when it is combined with Carbamazepine.	#A9C9E1	30.9097934043956	1
Digoxin	Propafenone	0.26	-1.042	Moderate	44 (30/14)	The serum concentration of Digoxin can be increased when it is combined with Propafenone.	#B4D1E6	20.0004545557854	1
Propranolol	Formoterol	0.245	1.027	Major	56 (39/17)		#F9BCBC	25.4551239800905	1
Galantamine	Tolterodine	0.476	1.045	Moderate	30 (21/9)	The therapeutic efficacy of Tolterodine can be decreased when used in combination with Galantamine.	#F9BCBC	13.6366735607627	1
Tacrolimus	Danazol	0.135	Inf	Moderate	1 (1/0)	The serum concentration of Tacrolimus can be increased when it is combined with Danazol.	#B32020	0.454555785358758	1
Propranolol	Salmeterol	0.245	-1.39	Major	73 (45/28)		#AECDE3	33.1825723311893	1
Fluoxetine	Clarithromycin	0.154	2.014	Moderate	44 (36/8)	Clarithromycin may increase the QTc-prolonging activities of Fluoxetine.	#F0A9A9	20.0004545557854	1
Lidocaine	Carvedilol	0.152	1.506	Moderate	48 (37/11)	The serum concentration of Lidocaine can be increased when it is combined with Carvedilol.	#F5B2B2	21.8186776972204	1
Dihydroergotamine	Nadolol	0.043	Inf	Moderate	1 (1/0)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Nadolol.	#B32020	0.454555785358758	1
Risperidone	Itraconazole	0.148	1.835	None	51 (41/10)	The metabolism of Risperidone can be decreased when combined with Itraconazole.	#F2ACAC	23.1823450532967	1
Disopyramide	Propranolol	0.095	Inf	Major	1 (1/0)	Disopyramide may increase the bradycardic activities of Propranolol.	#B32020	0.454555785358758	1
Amiodarone	Clarithromycin	0.143	1.066	Major	71 (50/21)	Clarithromycin may increase the QTc-prolonging activities of Amiodarone.	#F9BCBC	32.2734607604718	1
Chlorpromazine	Bromocriptine	1	Inf	Moderate	1 (1/0)	The therapeutic efficacy of Chlorpromazine can be decreased when used in combination with Bromocriptine.	#B32020	0.454555785358758	1
Carbamazepine	Levetiracetam	0.351	-1.015	Moderate	16 (11/5)	The risk or severity of adverse effects can be increased when Carbamazepine is combined with Levetiracetam.	#B4D1E6	7.27289256574013	1
Phenytoin	Gabapentin	0.35	1.268	Moderate	23 (17/6)	The risk or severity of adverse effects can be increased when Gabapentin is combined with Phenytoin.	#F7B7B7	10.4547830632514	1
Propranolol	Glyburide	0.267	1.535	Moderate	31 (24/7)	Propranolol may increase the hypoglycemic activities of Glyburide.	#F5B2B2	14.0912293461215	1
Lovastatin	Verapamil	0.548	3.357	Major	17 (15/2)	The serum concentration of Lovastatin can be increased when it is combined with Verapamil.	#E48E8E	7.72744835109889	1
Hydroxyzine	Rivastigmine	0.171	1.015	Moderate	49 (34/15)		#F9BCBC	22.2732334825792	1
Methotrexate	Amoxicillin	0.147	1.373	Major	61 (46/15)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F6B6B6	27.7279029068842	1
Tramadol	Carbamazepine	0.245	-1.066	Moderate	65 (44/21)	Tramadol may increase the central nervous system depressant (CNS depressant) activities of Carbamazepine.	#B4D1E6	29.5461260483193	1
Warfarin	Ranitidine	0.314	-1.197	Moderate	43 (28/15)	The serum concentration of Warfarin can be increased when it is combined with Ranitidine.	#B1CFE5	19.5458987704266	1
Amitriptyline	Duloxetine	0.417	8.058	Major	19 (18/1)	Duloxetine may increase the serotonergic activities of Amitriptyline.	#BA3131	8.6365599218164	1
Phenytoin	Mirtazapine	0.268	4.477	Moderate	22 (20/2)	Phenytoin may increase the central nervous system depressant (CNS depressant) activities of Mirtazapine.	#DA7878	10.0002272778927	1
Fluconazole	Atorvastatin	0.109	-1.303	Major	76 (48/28)	The serum concentration of Atorvastatin can be increased when it is combined with Fluconazole.	#AFCEE4	34.5462396872656	1
Bisoprolol	Terbutaline	0.139	-1.411	Moderate	93 (57/36)	Bisoprolol may decrease the bronchodilatory activities of Terbutaline.	#ACCCE3	42.2736880383645	1
Ziprasidone	Donepezil	0.493	1.119	Moderate	7 (5/2)	The metabolism of Donepezil can be decreased when combined with Ziprasidone.	#F8BABA	3.18189049751131	1
Ciprofloxacin	Warfarin	0.148	-1.881	Major	105 (57/48)		#A3C5DF	47.7283574626696	1
Warfarin	Ibuprofen	0.148	1.082	Major	82 (58/24)	Ibuprofen may increase the anticoagulant activities of Warfarin.	#F8BABA	37.2735743994182	1
Fluconazole	Acenocoumarol	0.101	-1.557	None	112 (66/46)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluconazole.	#A9C9E1	50.9102479601809	1
Alprazolam	Itraconazole	0.116	3.469	Major	35 (31/4)	The serum concentration of Alprazolam can be increased when it is combined with Itraconazole.	#E38B8B	15.9094524875565	1
Lovastatin	Carbamazepine	0.435	1.492	None	13 (10/3)	The metabolism of Lovastatin can be increased when combined with Carbamazepine.	#F5B2B2	5.90922520966386	1
Trazodone	Ginkgo biloba	0.204	1.475	Moderate	73 (56/17)		#F5B4B4	33.1825723311893	1
Fluoxetine	Clomipramine	0.33	2.238	Major	12 (10/2)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Clomipramine.	#EEA4A4	5.4546694243051	1
Nortriptyline	Rivastigmine	0.301	Inf	Moderate	5 (5/0)		#B32020	2.27277892679379	1
Trospium	Amitriptyline	0.423	3.134	Moderate	8 (7/1)		#E69393	3.63644628287007	1
Ergotamine	Almotriptan	1	Inf	Major	1 (1/0)	Ergotamine may increase the vasoconstricting activities of Almotriptan.	#B32020	0.454555785358758	1
Procyclidine	Haloperidol	0.37	Inf	Moderate	2 (2/0)		#B32020	0.909111570717516	1
Phenytoin	Prednisone	0.139	-1.266	Moderate	47 (30/17)	The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.	#AFCEE4	21.3641219118616	1
Gentamicin	Cefuroxime	0.646	1.442	Moderate	38 (29/9)		#F5B4B4	17.2731198436328	1
Atorvastatin	Gemfibrozil	0.236	1.343	Major	36 (27/9)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#F6B6B6	16.3640082729153	1
Erythromycin	Quetiapine	0.097	2.288	Major	55 (46/9)	The metabolism of Quetiapine can be decreased when combined with Erythromycin.	#EDA3A3	25.0005681947317	1
Topiramate	Carbamazepine	0.543	1.791	Moderate	5 (4/1)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#F2AEAE	2.27277892679379	1
Valproic acid	Nimodipine	0.432	5.372	Minor	13 (12/1)		#D26565	5.90922520966386	1
Methotrexate	Naproxen	0.303	1.94	Major	16 (13/3)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F1ABAB	7.27289256574013	1
Metronidazole	Acenocoumarol	0.122	1.211	None	63 (46/17)	The serum concentration of Acenocoumarol can be increased when it is combined with Metronidazole.	#F7B9B9	28.6370144776018	1
Terbutaline	Carvedilol	0.153	-1.632	Major	45 (26/19)	Carvedilol may decrease the vasoconstricting activities of Terbutaline.	#A9C9E1	20.4550103411441	1
Repaglinide	Clarithromycin	0.112	1.309	Moderate	51 (38/13)	The serum concentration of Repaglinide can be increased when it is combined with Clarithromycin.	#F7B7B7	23.1823450532967	1
Fluvoxamine	Doxepin	0.068	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Doxepin.	#B32020	0.454555785358758	1
Metoprolol	Ibuprofen	0.133	1.144	Moderate	32 (23/9)	Ibuprofen may decrease the antihypertensive activities of Metoprolol.	#F8BABA	14.5457851314803	1
Fluvoxamine	Mirtazapine	0.351	2.388	Major	19 (16/3)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Mirtazapine.	#EDA1A1	8.6365599218164	1
Propranolol	Ergotamine	0.375	2.238	Moderate	6 (5/1)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#EEA4A4	2.72733471215255	1
Fluvoxamine	Tramadol	0.23	2.238	Major	36 (30/6)	Fluvoxamine may increase the neuroexcitatory activities of Tramadol.	#EEA4A4	16.3640082729153	1
Cyclosporine	Omeprazole	0.28	1.194	Moderate	22 (16/6)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#F7B9B9	10.0002272778927	1
Warfarin	Methimazole	0.337	2.686	Moderate	14 (12/2)	Methimazole may decrease the anticoagulant activities of Warfarin.	#EA9B9B	6.36378099502261	1
Bisoprolol	Verapamil	0.198	1.722	Major	63 (50/13)	The metabolism of Bisoprolol can be decreased when combined with Verapamil.	#F2AEAE	28.6370144776018	1
Nabumetone	Alendronic acid	0.314	3.357	Moderate	17 (15/2)	The risk or severity of adverse effects can be increased when Nabumetone is combined with Alendronic acid.	#E48E8E	7.72744835109889	1
Enalapril	Tizanidine	0.098	1.045	Major	40 (28/12)	The risk or severity of hypotension can be increased when Tizanidine is combined with Enalapril.	#F9BCBC	18.1822314143503	1
Moxifloxacin	Iron	0.219	1.467	Moderate	77 (59/18)		#F5B4B4	35.0007954726244	1
Fluconazole	Diazepam	0.334	1.791	Moderate	55 (44/11)	The metabolism of Diazepam can be decreased when combined with Fluconazole.	#F2AEAE	25.0005681947317	1
Tramadol	Rasagiline	0.197	1.119	Major	42 (30/12)	Tramadol may increase the neuroexcitatory activities of Rasagiline.	#F8BABA	19.0913429850678	1
Indomethacin	Bisoprolol	0.146	-1.352	Moderate	61 (38/23)	Indomethacin may decrease the antihypertensive activities of Bisoprolol.	#AECDE3	27.7279029068842	1
Galantamine	Solifenacin	0.371	-1.596	Moderate	24 (14/10)	The therapeutic efficacy of Solifenacin can be decreased when used in combination with Galantamine.	#A9C9E1	10.9093388486102	1
Theophylline	Ciprofloxacin	0.274	-2.172	Major	71 (36/35)		#9FC1DD	32.2734607604718	1
Alprazolam	Josamycin	0.111	7.163	None	17 (16/1)	The serum concentration of Alprazolam can be increased when it is combined with Josamycin.	#C24242	7.72744835109889	1
Warfarin	Paroxetine	0.287	1.343	Moderate	32 (24/8)	Paroxetine may increase the anticoagulant activities of Warfarin.	#F6B6B6	14.5457851314803	1
Theophylline	Pentoxifylline	0.431	-1.755	Moderate	25 (14/11)	The serum concentration of Theophylline can be increased when it is combined with Pentoxifylline.	#A6C7E0	11.363894633969	1
Trazodone	Itraconazole	0.134	2.238	Moderate	36 (30/6)	The metabolism of Trazodone can be decreased when combined with Itraconazole.	#EEA4A4	16.3640082729153	1
Indomethacin	Losartan	0.211	1.119	Moderate	49 (35/14)	The metabolism of Indomethacin can be decreased when combined with Losartan.	#F8BABA	22.2732334825792	1
Prednisone	Phenobarbital	0.163	-2.234	Moderate	40 (20/20)	The serum concentration of Prednisone can be decreased when it is combined with Phenobarbital.	#9DC0DC	18.1822314143503	1
Gentamicin	Cefonicid	0.784	2.462	Moderate	13 (11/2)		#EC9F9F	5.90922520966386	1
Duloxetine	Nortriptyline	0.576	-1.489	Major	5 (3/2)	Duloxetine may increase the serotonergic activities of Nortriptyline.	#ABCBE2	2.27277892679379	1
Propranolol	Glipizide	0.192	3.581	Moderate	9 (8/1)	Propranolol may increase the hypoglycemic activities of Glipizide.	#E28989	4.09100206822882	1
Imipramine	Epinephrine	0.048	Inf	Major	1 (1/0)	Imipramine may decrease the antihypertensive activities of Epinephrine.	#B32020	0.454555785358758	1
Fluconazole	Tolterodine	0.142	2.238	Moderate	24 (20/4)	The metabolism of Tolterodine can be decreased when combined with Fluconazole.	#EEA4A4	10.9093388486102	1
Erythromycin	Acenocoumarol	0.106	1.311	None	55 (41/14)	The serum concentration of Acenocoumarol can be increased when it is combined with Erythromycin.	#F7B7B7	25.0005681947317	1
Theophylline	Clarithromycin	0.337	-1.436	Moderate	23 (14/9)	The metabolism of Theophylline can be decreased when combined with Clarithromycin.	#ACCCE3	10.4547830632514	1
Amitriptyline	Clonidine	0.333	Inf	Major	1 (1/0)	Amitriptyline may decrease the antihypertensive activities of Clonidine.	#B32020	0.454555785358758	1
Pravastatin	Gemfibrozil	0.3	-1.051	Major	25 (17/8)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Pravastatin.	#B4D1E6	11.363894633969	1
Bisoprolol	Insulin glulisine	0.246	-1.051	Moderate	25 (17/8)		#B4D1E6	11.363894633969	1
Ibandronate	Iron	0.37	2.35	Moderate	25 (21/4)		#EDA1A1	11.363894633969	1
Diltiazem	Midazolam	0.327	1.007	Moderate	26 (18/8)	The metabolism of Midazolam can be decreased when combined with Diltiazem.	#F9BCBC	11.8184504193277	1
Citalopram	Metoprolol	0.45	1.119	Moderate	21 (15/6)	The serum concentration of Metoprolol can be increased when it is combined with Citalopram.	#F8BABA	9.54567149253392	1
Dihydroergotamine	Almotriptan	0.524	-2.234	Major	2 (1/1)	Dihydroergotamine may increase the vasoconstricting activities of Almotriptan.	#9DC0DC	0.909111570717516	1
Atenolol	Insulin detemir	0.324	-1.068	Moderate	34 (23/11)		#B4D1E6	15.4548967021978	1
Fluvoxamine	Acenocoumarol	0.312	1.716	None	29 (23/6)	The metabolism of Acenocoumarol can be decreased when combined with Fluvoxamine.	#F2AEAE	13.182117775404	1
Amitriptyline	Donepezil	0.359	2.686	Moderate	28 (24/4)		#EA9B9B	12.7275619900452	1
Lansoprazole	Itraconazole	0.193	2.388	Moderate	19 (16/3)	The serum concentration of Itraconazole can be decreased when it is combined with Lansoprazole.	#EDA1A1	8.6365599218164	1
Enalapril	Rifampicin	0.143	-1.489	None	40 (24/16)	The metabolism of Enalapril can be increased when combined with Rifampicin.	#ABCBE2	18.1822314143503	1
