drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Omeprazole	Quazepam	0.251	2.057	Moderate	56 (39/17)	The metabolism of Quazepam can be decreased when combined with Omeprazole.	#F7B7B7	7.00968212343299	1
Phenytoin	Acenocoumarol	0.314	-2.454	None	80 (25/55)	Phenytoin may increase the anticoagulant activities of Acenocoumarol.	#AECDE3	10.0138316049043	1
Pregabalin	Pioglitazone	0.253	1.681	Moderate	69 (45/24)	The risk or severity of heart failure can be increased when Pregabalin is combined with Pioglitazone.	#F7B9B9	8.63692975922994	1
Erythromycin	Citalopram	0.115	5.08	Major	100 (85/15)	The metabolism of Citalopram can be decreased when combined with Erythromycin.	#F0A7A7	12.5172895061303	1
Citalopram	Warfarin	0.277	1.345	Moderate	90 (54/36)	The metabolism of Warfarin can be decreased when combined with Citalopram.	#F8BABA	11.2655605555173	1
Tizanidine	Lisinopril	0.122	1.936	Major	79 (54/25)	Tizanidine may increase the hypotensive activities of Lisinopril.	#F7B7B7	9.88865870984297	1
Lovastatin	Acenocoumarol	0.316	-1.573	None	147 (61/86)	The metabolism of Acenocoumarol can be decreased when combined with Lovastatin.	#B2D0E5	18.4004155740116	1
Oxycodone	Escitalopram	0.26	1.428	Moderate	70 (43/27)	Oxycodone may increase the serotonergic activities of Escitalopram.	#F8BABA	8.76210265429124	1
Bisoprolol	Insulin glulisine	0.264	-2.26	Moderate	118 (39/79)		#AECDE3	14.7704016172338	1
Ciprofloxacin	Sevelamer	0.185	-1.441	Moderate	55 (24/31)		#B2D0E5	6.88450922837169	1
Sulfasalazine	Azathioprine	0.178	1.494	Moderate	8 (5/3)		#F8BABA	1.00138316049043	0.174634449066423
Rivastigmine	Methotrimeprazine	0.24	1.046	Moderate	13 (7/6)		#F9BCBC	1.62724763579694	0.00923327112051683
Diclofenac	Lithium cation	0.142	1.414	Moderate	116 (71/45)	The serum concentration of Lithium can be increased when it is combined with Diclofenac.	#F8BABA	14.5200558271112	1
Amiodarone	Levofloxacin	0.177	-3.443	Major	282 (69/213)	Levofloxacin may increase the QTc-prolonging activities of Amiodarone.	#A8C8E1	35.2987564072876	1
Prednisone	Phenobarbital	0.146	1.101	Moderate	78 (43/35)	The serum concentration of Prednisone can be decreased when it is combined with Phenobarbital.	#F9BCBC	9.76348581478167	1
Almotriptan	Escitalopram	0.267	6.5	Major	33 (29/4)	The risk or severity of adverse effects can be increased when Almotriptan is combined with Escitalopram.	#EC9F9F	4.13070553702301	1
Spironolactone	Eplerenone	0.117	-5.02	Major	77 (14/63)	Eplerenone may increase the hyperkalemic activities of Spironolactone.	#A0C3DD	9.63831291972036	0.000731497730073848
Chlorpropamide	Rifampicin	0.034	Inf	Moderate	1 (1/0)	The serum concentration of Chlorpropamide can be decreased when it is combined with Rifampicin.	#B32020	0.125172895061303	1
Donepezil	Pipotiazine	0.116	Inf	None	1 (1/0)		#B32020	0.125172895061303	1
Galantamine	Tolterodine	0.369	2.017	Moderate	13 (9/4)	The therapeutic efficacy of Tolterodine can be decreased when used in combination with Galantamine.	#F7B7B7	1.62724763579694	1
Pantoprazole	Itraconazole	0.158	1.61	Moderate	123 (79/44)	The serum concentration of Itraconazole can be decreased when it is combined with Pantoprazole.	#F7B9B9	15.3962660925403	1
Nabumetone	Alendronic acid	0.191	7.508	Moderate	75 (67/8)	The risk or severity of adverse effects can be increased when Nabumetone is combined with Alendronic acid.	#EA9B9B	9.38796712959776	1
Lovastatin	Verapamil	0.4	1.11	Major	47 (26/21)	The serum concentration of Lovastatin can be increased when it is combined with Verapamil.	#F9BCBC	5.88312606788126	1
Dihydroergotamine	Propranolol	0.215	7.172	Moderate	27 (24/3)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#EB9C9C	3.37966816665519	1
Erythromycin	Atorvastatin	0.105	-1.272	Major	214 (100/114)	The serum concentration of Atorvastatin can be increased when it is combined with Erythromycin.	#B4D1E6	26.7869995431189	1
Ciprofloxacin	Iron	0.339	-1.439	Moderate	229 (100/129)		#B2D0E5	28.6645929690385	1
Duloxetine	Nortriptyline	0.335	3.586	Major	20 (16/4)	Duloxetine may increase the serotonergic activities of Nortriptyline.	#F3AFAF	2.50345790122607	0.521020391897414
Lidocaine	Propranolol	0.126	2.51	Moderate	57 (42/15)	The serum concentration of Lidocaine can be increased when it is combined with Propranolol.	#F5B4B4	7.13485501849429	1
Ranolazine	Simvastatin	0.332	-2.406	Major	161 (51/110)	The serum concentration of Simvastatin can be increased when it is combined with Ranolazine.	#AECDE3	20.1528361048699	1
Interferon alfa-2b	Theophylline	0.071	Inf	Moderate	1 (1/0)	The metabolism of Theophylline can be decreased when combined with Interferon Alfa-2b. Recombinant.	#B32020	0.125172895061303	1
Rizatriptan	Escitalopram	0.192	4.146	Major	45 (37/8)	The risk or severity of adverse effects can be increased when Rizatriptan is combined with Escitalopram.	#F2ACAC	5.63278027775865	1
Losartan	Lithium cation	0.322	1.289	Moderate	78 (46/32)	The serum concentration of Lithium can be increased when it is combined with Losartan.	#F9BCBC	9.76348581478167	1
Olanzapine	Galantamine	0.477	-2.231	Moderate	21 (7/14)		#AECDE3	2.62863079628737	6.42311591180376e-08
Amitriptyline	Terbutaline	0.191	3.451	Moderate	97 (77/20)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Terbutaline.	#F3AFAF	12.1417708209464	1
Pioglitazone	Gemfibrozil	0.305	-2.18	Major	65 (22/43)	The metabolism of Pioglitazone can be decreased when combined with Gemfibrozil.	#AFCEE4	8.13623817898472	1
Citalopram	Almotriptan	0.265	11.953	Major	43 (40/3)	The risk or severity of adverse effects can be increased when Citalopram is combined with Almotriptan.	#DF8383	5.38243448763605	1
Zolmitriptan	Fluoxetine	0.244	5.635	Major	51 (44/7)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Fluoxetine.	#EEA4A4	6.38381764812647	1
Ergotamine	Almotriptan	0.244	1.793	Major	15 (10/5)	Ergotamine may increase the vasoconstricting activities of Almotriptan.	#F7B9B9	1.87759342591955	0.00351441505101009
Indomethacin	Carvedilol	0.164	-1.7	Moderate	106 (42/64)	Indomethacin may decrease the antihypertensive activities of Carvedilol.	#B1CFE5	13.2683268764982	1
Cyclosporine	Amiodarone	0.274	-2.107	Moderate	26 (9/17)	The serum concentration of Cyclosporine can be increased when it is combined with Amiodarone.	#AFCEE4	3.25449527159389	0.120162116614345
Atomoxetine	Rasagiline	0.152	Inf	Moderate	1 (1/0)	Rasagiline may increase the central neurotoxic activities of Atomoxetine.	#B32020	0.125172895061303	1
Phenobarbital	Acenocoumarol	0.362	-1.649	None	57 (23/34)	The metabolism of Acenocoumarol can be increased when combined with Phenobarbital.	#B1CFE5	7.13485501849429	1
Erythromycin	Acenocoumarol	0.094	-1.03	None	100 (52/48)	The serum concentration of Acenocoumarol can be increased when it is combined with Erythromycin.	#B4D1E6	12.5172895061303	1
Rifabutin	Tacrolimus	0.32	1.793	None	3 (2/1)	The serum concentration of Tacrolimus can be decreased when it is combined with Rifabutin.	#F7B9B9	0.37551868518391	1
Spironolactone	Perindopril	0.408	-1.292	Major	41 (19/22)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Perindopril.	#B4D1E6	5.13208869751344	1
Paroxetine	Propafenone	0.303	2.758	Moderate	53 (40/13)	The serum concentration of Propafenone can be increased when it is combined with Paroxetine.	#F5B4B4	6.63416343824908	1
Ziprasidone	Donepezil	0.284	Inf	Moderate	3 (3/0)	The metabolism of Donepezil can be decreased when combined with Ziprasidone.	#B32020	0.37551868518391	1
Citalopram	Sumatriptan	0.286	6.275	Major	48 (42/6)	The risk or severity of adverse effects can be increased when Citalopram is combined with Sumatriptan.	#EDA1A1	6.00829896294256	1
Donepezil	Solifenacin	0.273	-1.115	Moderate	36 (18/18)	The therapeutic efficacy of Solifenacin can be decreased when used in combination with Donepezil.	#B4D1E6	4.50622422220692	1
Digoxin	Rabeprazole	0.201	1.001	Moderate	91 (48/43)		#F9BCBC	11.3907334505786	1
Lansoprazole	Itraconazole	0.162	1.444	Moderate	94 (58/36)	The serum concentration of Itraconazole can be decreased when it is combined with Lansoprazole.	#F8BABA	11.7662521357625	1
Bisoprolol	Glipizide	0.31	-2.55	Moderate	92 (28/64)	Bisoprolol may increase the hypoglycemic activities of Glipizide.	#ACCCE3	11.5159063456399	1
Biperiden	Rivastigmine	0.233	1.255	Moderate	12 (7/5)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Rivastigmine.	#F9BCBC	1.50207474073564	0.351537892218306
Glimepiride	Pregabalin	0.196	-1.656	None	159 (64/95)	The risk or severity of heart failure can be increased when Pregabalin is combined with Glimepiride.	#B1CFE5	19.9024903147472	1
Erythromycin	Diazepam	0.22	2.766	Moderate	143 (108/35)	The metabolism of Diazepam can be decreased when combined with Erythromycin.	#F5B4B4	17.8997239937664	1
Atenolol	Ergotamine	0.216	1.836	Moderate	64 (43/21)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F7B9B9	8.01106528392342	1
Cyclosporine	Simvastatin	0.356	-1.756	Major	139 (54/85)	The serum concentration of Simvastatin can be increased when it is combined with Cyclosporine.	#B1CFE5	17.3990324135212	1
Digoxin	Methimazole	0.244	-1.05	Moderate	33 (17/16)	The serum concentration of Digoxin can be increased when it is combined with Methimazole.	#B4D1E6	4.13070553702301	1
Furosemide	Gentamicin	0.178	-2.008	Major	42 (15/27)	The serum concentration of Gentamicin can be increased when it is combined with Furosemide.	#AFCEE4	5.25726159257474	0.779270297667714
Simvastatin	Fusidic acid	0.058	-1.325	None	140 (64/76)	The serum concentration of Simvastatin can be increased when it is combined with Fusidic Acid.	#B2D0E5	17.5242053085825	1
Lovastatin	Clarithromycin	0.095	2.009	Major	94 (65/29)	The serum concentration of Lovastatin can be increased when it is combined with Clarithromycin.	#F7B7B7	11.7662521357625	1
Cyclosporine	Ciprofloxacin	0.125	-2.746	Moderate	90 (26/64)		#ACCCE3	11.2655605555173	1
Carbamazepine	Acenocoumarol	0.347	-2.231	None	108 (36/72)	The serum concentration of Acenocoumarol can be decreased when it is combined with Carbamazepine.	#AECDE3	13.5186726666208	1
Dihydroergotamine	Fluoxetine	0.215	4.226	Major	40 (33/7)	The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Fluoxetine.	#F2ACAC	5.00691580245214	1
Erythromycin	Lincomycin	0.515	1.494	Moderate	8 (5/3)	The therapeutic efficacy of Erythromycin can be decreased when used in combination with Lincomycin.	#F8BABA	1.00138316049043	0.189712591545038
Indomethacin	Propranolol	0.137	1.261	Moderate	77 (45/32)	Indomethacin may decrease the antihypertensive activities of Propranolol.	#F9BCBC	9.63831291972036	1
Bisoprolol	Ergotamine	0.21	2.637	Moderate	67 (50/17)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F5B4B4	8.38658396910733	1
Naproxen	Acenocoumarol	0.103	-1.493	None	463 (198/265)	Naproxen may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	57.9550504133835	1
Prednisone	Warfarin	0.191	-1.536	Moderate	126 (53/73)	Prednisone may increase the anticoagulant activities of Warfarin.	#B2D0E5	15.7717847777242	1
Repaglinide	Gemfibrozil	0.312	-2.554	Major	125 (38/87)	The serum concentration of Repaglinide can be increased when it is combined with Gemfibrozil.	#ACCCE3	15.6466118826629	1
Erythromycin	Fluoxetine	0.132	5.479	Moderate	64 (55/9)	The metabolism of Fluoxetine can be decreased when combined with Erythromycin.	#EFA6A6	8.01106528392342	1
Fludrocortisone	Acetylsalicylic acid	0.316	-1.255	Moderate	51 (24/27)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Fludrocortisone.	#B4D1E6	6.38381764812647	1
Metoprolol	Glyburide	0.408	1.103	Moderate	29 (16/13)	Metoprolol may increase the hypoglycemic activities of Glyburide.	#F9BCBC	3.6300139567778	1
Sotalol	Ibuprofen	0.156	-1.134	Moderate	121 (60/61)	Ibuprofen may decrease the antihypertensive activities of Sotalol.	#B4D1E6	15.1459203024177	1
Fenofibrate	Fluvastatin	0.425	-2.475	Major	103 (32/71)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Fluvastatin.	#AECDE3	12.8928081913143	1
Fluconazole	Lovastatin	0.107	3.287	Major	42 (33/9)	The serum concentration of Lovastatin can be increased when it is combined with Fluconazole.	#F4B1B1	5.25726159257474	1
Terbutaline	Carvedilol	0.082	-1.43	Major	89 (39/50)	Carvedilol may decrease the vasoconstricting activities of Terbutaline.	#B2D0E5	11.140387660456	1
Omeprazole	Ketoconazole	0.113	-1.429	Moderate	130 (57/73)	The serum concentration of Ketoconazole can be decreased when it is combined with Omeprazole.	#B2D0E5	16.2724763579694	1
Warfarin	Paroxetine	0.308	1.483	Moderate	69 (43/26)	Paroxetine may increase the anticoagulant activities of Warfarin.	#F8BABA	8.63692975922994	1
Gliclazide	Glucosamine	0.162	-1.091	None	182 (92/90)		#B4D1E6	22.7814669011572	1
Almotriptan	Sertraline	0.282	6.275	Major	32 (28/4)	The risk or severity of adverse effects can be increased when Almotriptan is combined with Sertraline.	#EDA1A1	4.00553264196171	1
Propranolol	Repaglinide	0.312	-1.659	Moderate	97 (39/58)		#B1CFE5	12.1417708209464	1
Clozapine	Halazepam	0.25	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Clozapine is combined with Halazepam.	#B32020	0.125172895061303	1
Phenytoin	Ciprofloxacin	0.122	-2.519	Moderate	101 (31/70)	The therapeutic efficacy of Phenytoin can be decreased when used in combination with Ciprofloxacin.	#ACCCE3	12.6424624011916	1
Atenolol	Glipizide	0.337	-1.54	Moderate	50 (21/29)	Atenolol may increase the hypoglycemic activities of Glipizide.	#B2D0E5	6.25864475306517	1
Eletriptan	Escitalopram	0.29	Inf	Major	11 (11/0)	The risk or severity of adverse effects can be increased when Eletriptan is combined with Escitalopram.	#B32020	1.37690184567434	1
Cyclosporine	Tacrolimus	0.13	-2.091	Major	23 (8/15)	Tacrolimus may increase the nephrotoxic activities of Cyclosporine.	#AFCEE4	2.87897658640998	0.0227443203938421
Fluoxetine	Almotriptan	0.238	12.103	Major	29 (27/2)	The metabolism of Almotriptan can be decreased when combined with Fluoxetine.	#DF8383	3.6300139567778	1
Warfarin	Ranitidine	0.234	-1.976	Moderate	97 (35/62)	The serum concentration of Warfarin can be increased when it is combined with Ranitidine.	#AFCEE4	12.1417708209464	1
Fluoxetine	Propafenone	0.297	2.789	Moderate	37 (28/9)	Propafenone may increase the QTc-prolonging activities of Fluoxetine.	#F5B4B4	4.63139711726823	1
Metoprolol	Fluoxetine	0.385	4.124	Moderate	28 (23/5)	The serum concentration of Metoprolol can be increased when it is combined with Fluoxetine.	#F2ACAC	3.5048410617165	1
Enalapril	Rifampicin	0.157	-2.459	None	141 (44/97)	The metabolism of Enalapril can be increased when combined with Rifampicin.	#AECDE3	17.6493782036438	1
Dihydroergotamine	Atenolol	0.203	3.387	Moderate	43 (34/9)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F4B1B1	5.38243448763605	1
Clarithromycin	Solifenacin	0.14	1.043	Major	132 (71/61)	The metabolism of Solifenacin can be decreased when combined with Clarithromycin.	#F9BCBC	16.5228221480921	1
Trospium	Tolterodine	0.318	-1.115	Moderate	16 (8/8)	The risk or severity of adverse effects can be increased when Trospium is combined with Tolterodine.	#B4D1E6	2.00276632098085	0.0249971370522878
Erythromycin	Sertraline	0.111	3.394	Moderate	67 (53/14)	The risk or severity of adverse effects can be increased when Erythromycin is combined with Sertraline.	#F4B1B1	8.38658396910733	1
Diazepam	Itraconazole	0.21	1.649	Moderate	159 (103/56)	The metabolism of Diazepam can be decreased when combined with Itraconazole.	#F7B9B9	19.9024903147472	1
Sulfasalazine	Mercaptopurine	0.967	Inf	Moderate	1 (1/0)		#B32020	0.125172895061303	1
Paroxetine	Rasagiline	0.342	-1.046	Major	62 (32/30)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rasagiline.	#B4D1E6	7.76071949380081	1
Simvastatin	Rifampicin	0.12	-2.012	Major	143 (51/92)	The metabolism of Simvastatin can be increased when combined with Rifampicin.	#AFCEE4	17.8997239937664	1
Hydrochlorothiazide	Lithium cation	0.277	1.37	Major	91 (55/36)	Hydrochlorothiazide may decrease the excretion rate of Lithium which could result in a higher serum level.	#F8BABA	11.3907334505786	1
Repaglinide	Glipizide	0.15	-1.673	None	25 (10/15)	Repaglinide may increase the hypoglycemic activities of Glipizide.	#B1CFE5	3.12932237653259	1
Dihydroergotamine	Sumatriptan	0.258	3.586	Major	10 (8/2)	Dihydroergotamine may increase the vasoconstricting activities of Sumatriptan.	#F3AFAF	1.25172895061303	1
Phenytoin	Alprazolam	0.29	-1.179	Moderate	72 (35/37)	The serum concentration of Phenytoin can be increased when it is combined with Alprazolam.	#B4D1E6	9.01244844441385	1
Carbamazepine	Aripiprazole	0.437	1.025	Moderate	15 (8/7)	The serum concentration of Aripiprazole can be decreased when it is combined with Carbamazepine.	#F9BCBC	1.87759342591955	0.516987311762981
Acetaminophen	Isoniazid	0.212	-2.119	Moderate	174 (60/114)	The risk or severity of adverse effects can be increased when Isoniazid is combined with Acetaminophen.	#AFCEE4	21.7800837406668	1
Trazodone	Itraconazole	0.14	3.227	Moderate	46 (36/10)	The metabolism of Trazodone can be decreased when combined with Itraconazole.	#F4B1B1	5.75795317281996	1
Digoxin	Methotrexate	0.217	1.793	Moderate	36 (24/12)	Digoxin may decrease the cardiotoxic activities of Methotrexate.	#F7B9B9	4.50622422220692	1
Rivastigmine	Clomipramine	0.212	1.494	Moderate	16 (10/6)		#F8BABA	2.00276632098085	1
Warfarin	Fenofibrate	0.317	-2.583	Major	63 (19/44)	Fenofibrate may increase the anticoagulant activities of Warfarin.	#ACCCE3	7.88589238886212	1
Atenolol	Verapamil	0.303	-1.192	Major	91 (44/47)	Verapamil may increase the hypotensive activities of Atenolol.	#B4D1E6	11.3907334505786	1
Lidocaine	Atenolol	0.111	1.548	Moderate	90 (57/33)	The serum concentration of Lidocaine can be increased when it is combined with Atenolol.	#F8BABA	11.2655605555173	1
Imipramine	Duloxetine	0.285	1.195	Major	28 (16/12)	Duloxetine may increase the serotonergic activities of Imipramine.	#F9BCBC	3.5048410617165	1
Spironolactone	Eprosartan	0.377	-1.369	Major	49 (22/27)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Eprosartan.	#B2D0E5	6.13347185800387	1
Clonazepam	Itraconazole	0.171	2.185	None	55 (39/16)	The metabolism of Clonazepam can be decreased when combined with Itraconazole.	#F7B7B7	6.88450922837169	1
Digoxin	Prazosin	0.093	Inf	None	3 (3/0)		#B32020	0.37551868518391	1
Zolmitriptan	Dihydroergotamine	0.273	2.241	Major	14 (10/4)	Dihydroergotamine may increase the vasoconstricting activities of Zolmitriptan.	#F6B6B6	1.75242053085825	1
Cyclosporine	Primidone	0.113	Inf	Moderate	2 (2/0)	The metabolism of Cyclosporine can be increased when combined with Primidone.	#B32020	0.250345790122607	1
Dihydroergotamine	Almotriptan	0.233	6.275	Major	8 (7/1)	Dihydroergotamine may increase the vasoconstricting activities of Almotriptan.	#EDA1A1	1.00138316049043	1
Erythromycin	Methylprednisolone	0.537	1.569	Moderate	44 (28/16)	The metabolism of Methylprednisolone can be decreased when combined with Erythromycin.	#F8BABA	5.50760738269735	1
Warfarin	Ibuprofen	0.147	-1.566	Major	238 (99/139)	Ibuprofen may increase the anticoagulant activities of Warfarin.	#B2D0E5	29.7911490245902	1
Cyclosporine	Ezetimibe	0.404	-2.454	Moderate	32 (10/22)	The serum concentration of Cyclosporine can be increased when it is combined with Ezetimibe.	#AECDE3	4.00553264196171	1
Ciprofloxacin	Warfarin	0.145	-2.013	Major	115 (41/74)		#AFCEE4	14.3948829320499	1
Fenofibrate	Ursodeoxycholic acid	0.386	-1.552	None	55 (23/32)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Fenofibrate.	#B2D0E5	6.88450922837169	1
Diltiazem	Propranolol	0.329	1.241	Major	62 (36/26)	The metabolism of Propranolol can be decreased when combined with Diltiazem.	#F9BCBC	7.76071949380081	1
Metoprolol	Salbutamol	0.124	-1.359	Moderate	71 (32/39)	Metoprolol may decrease the bronchodilatory activities of Salbutamol.	#B2D0E5	8.88727554935254	1
Diltiazem	Tacrolimus	0.28	-1.651	Moderate	62 (25/37)	The metabolism of Tacrolimus can be decreased when combined with Diltiazem.	#B1CFE5	7.76071949380081	1
Rosuvastatin	Gemfibrozil	0.28	-2.986	Major	125 (34/91)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Rosuvastatin.	#ABCBE2	15.6466118826629	1
Erythromycin	Digoxin	0.121	2.946	Moderate	30 (23/7)	The metabolism of Digoxin can be decreased when combined with Erythromycin.	#F5B2B2	3.7551868518391	1
Imipramine	Carbamazepine	0.146	6.275	Moderate	8 (7/1)	The metabolism of Imipramine can be increased when combined with Carbamazepine.	#EDA1A1	1.00138316049043	1
Trospium	Solifenacin	0.156	1.614	Moderate	14 (9/5)	The risk or severity of adverse effects can be increased when Trospium is combined with Solifenacin.	#F7B9B9	1.75242053085825	1
Citalopram	Metoprolol	0.289	2.59	Moderate	35 (26/9)	The serum concentration of Metoprolol can be increased when it is combined with Citalopram.	#F5B4B4	4.38105132714562	1
Cyclosporine	Sevelamer	0.245	-1.115	Moderate	4 (2/2)	The serum concentration of Cyclosporine can be decreased when it is combined with Sevelamer.	#B4D1E6	0.500691580245214	1
Lovastatin	Carbamazepine	0.328	1.27	None	29 (17/12)	The metabolism of Lovastatin can be increased when combined with Carbamazepine.	#F9BCBC	3.6300139567778	1
Phenytoin	Sertraline	0.426	-1.283	Moderate	43 (20/23)	The serum concentration of Phenytoin can be increased when it is combined with Sertraline.	#B4D1E6	5.38243448763605	1
Donepezil	Tolterodine	0.435	1.409	Moderate	18 (11/7)	The therapeutic efficacy of Tolterodine can be decreased when used in combination with Donepezil.	#F8BABA	2.25311211110346	1
Leflunomide	Acenocoumarol	0.262	1.281	None	34 (20/14)	Leflunomide may increase the anticoagulant activities of Acenocoumarol.	#F9BCBC	4.25587843208432	1
Doxycycline	Amoxicillin	0.438	-1.53	Moderate	249 (105/144)	The therapeutic efficacy of Amoxicillin can be decreased when used in combination with Doxycycline.	#B2D0E5	31.1680508702646	1
Spironolactone	Lisinopril	0.319	-2.024	Major	152 (54/98)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Lisinopril.	#AFCEE4	19.0262800493181	1
Trimethoprim	Methotrexate	0.178	3.765	Major	26 (21/5)	The risk or severity of adverse effects can be increased when Trimethoprim is combined with Methotrexate.	#F2AEAE	3.25449527159389	1
Clozapine	Donepezil	0.545	Inf	Moderate	1 (1/0)	The metabolism of Donepezil can be decreased when combined with Clozapine.	#B32020	0.125172895061303	1
Nabumetone	Acenocoumarol	0.107	-1.587	None	63 (26/37)	Nabumetone may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	7.88589238886212	1
Metoprolol	Paroxetine	0.326	1.724	Moderate	38 (25/13)	The serum concentration of Metoprolol can be increased when it is combined with Paroxetine.	#F7B9B9	4.75657001232953	1
Clozapine	Flurazepam	0.031	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Flurazepam is combined with Clozapine.	#B32020	0.125172895061303	1
Alendronic acid	Flurbiprofen	0.193	Inf	Moderate	16 (16/0)	The risk or severity of adverse effects can be increased when Flurbiprofen is combined with Alendronic acid.	#B32020	2.00276632098085	1
Dihydroergotamine	Bisoprolol	0.198	1.494	Moderate	56 (35/21)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F8BABA	7.00968212343299	1
Fluoxetine	Doxepin	0.192	Inf	Major	8 (8/0)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Doxepin.	#B32020	1.00138316049043	1
Levofloxacin	Iron	0.308	-1.32	Moderate	131 (60/71)	The serum concentration of Levofloxacin can be decreased when it is combined with Iron.	#B2D0E5	16.3976492530307	1
Simvastatin	Ketoconazole	0.077	-1.082	Major	65 (33/32)	The serum concentration of Simvastatin can be increased when it is combined with Ketoconazole.	#B4D1E6	8.13623817898472	1
Theophylline	Clarithromycin	0.465	-1.169	Moderate	43 (21/22)	The metabolism of Theophylline can be decreased when combined with Clarithromycin.	#B4D1E6	5.38243448763605	1
Betamethasone	Acetylsalicylic acid	0.066	-1.696	Moderate	126 (50/76)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Betamethasone.	#B1CFE5	15.7717847777242	1
Moclobemide	Clomipramine	0.486	Inf	None	2 (2/0)	Moclobemide may increase the serotonergic activities of Clomipramine.	#B32020	0.250345790122607	1
Trazodone	Ginkgo biloba	0.264	1.733	Moderate	44 (29/15)		#F7B9B9	5.50760738269735	1
Rifabutin	Warfarin	0.333	Inf	None	1 (1/0)	The metabolism of Warfarin can be increased when combined with Rifabutin.	#B32020	0.125172895061303	1
Methotrexate	Sulfamethoxazole	0.19	3.227	Moderate	23 (18/5)	The risk or severity of adverse effects can be increased when Sulfamethoxazole is combined with Methotrexate.	#F4B1B1	2.87897658640998	1
Naproxen	Lithium cation	0.097	1.494	Major	72 (45/27)	The serum concentration of Lithium can be increased when it is combined with Naproxen.	#F8BABA	9.01244844441385	1
Warfarin	Methimazole	0.251	1.434	Moderate	13 (8/5)	Methimazole may decrease the anticoagulant activities of Warfarin.	#F8BABA	1.62724763579694	1
Phenytoin	Prednisone	0.174	-1.474	Moderate	65 (28/37)	The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.	#B2D0E5	8.13623817898472	1
Allopurinol	Warfarin	0.269	-11.155	Moderate	209 (19/190)	Allopurinol may increase the anticoagulant activities of Warfarin.	#82ACD0	26.1611350678124	1
Diclofenac	Warfarin	0.167	-1.683	Major	143 (57/86)	Diclofenac may increase the anticoagulant activities of Warfarin.	#B1CFE5	17.8997239937664	1
Atenolol	Prazosin	0.331	1.793	Moderate	9 (6/3)	Atenolol may increase the orthostatic hypotensive activities of Prazosin.	#F7B9B9	1.12655605555173	1
Theophylline	Ciprofloxacin	0.211	-2.617	Major	87 (26/61)		#ACCCE3	10.8900418703334	1
Eletriptan	Paroxetine	0.229	2.914	Major	17 (13/4)	The metabolism of Eletriptan can be decreased when combined with Paroxetine.	#F5B2B2	2.12793921604216	1
Atorvastatin	Bezafibrate	0.329	-2.543	None	82 (25/57)	Bezafibrate may increase the myopathic rhabdomyolysis activities of Atorvastatin.	#ACCCE3	10.2641773950269	1
Acarbose	Digoxin	0.446	1.345	Moderate	15 (9/6)	The serum concentration of Digoxin can be decreased when it is combined with Acarbose.	#F8BABA	1.87759342591955	1
Fluconazole	Cyclophosphamide	0.69	2.241	None	7 (5/2)	The metabolism of Cyclophosphamide can be decreased when combined with Fluconazole.	#F6B6B6	0.876210265429124	1
Sertraline	Propafenone	0.321	2.062	Moderate	33 (23/10)	Sertraline may increase the QTc-prolonging activities of Propafenone.	#F7B7B7	4.13070553702301	1
Metoprolol	Clonidine	0.692	Inf	Major	1 (1/0)	Clonidine may increase the atrioventricular blocking (AV block) activities of Metoprolol.	#B32020	0.125172895061303	1
Propranolol	Terbutaline	0.12	1.121	Major	63 (35/28)		#F9BCBC	7.88589238886212	1
Ziprasidone	Chlorpromazine	0.046	-1.115	Major	2 (1/1)	Chlorpromazine may increase the QTc-prolonging activities of Ziprasidone.	#B4D1E6	0.250345790122607	1
Colestipol	Levothyroxine	0.234	2.353	Moderate	29 (21/8)	The serum concentration of Levothyroxine can be decreased when it is combined with Colestipol.	#F6B6B6	3.6300139567778	1
