drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Indomethacin	Losartan	0.156	-2.142	Moderate	242 (83/159)	The metabolism of Indomethacin can be decreased when combined with Losartan.	#A8C8E1	26.8245992659814	1
Phenytoin	Gabapentin	0.434	-1.724	Moderate	61 (24/37)	The risk or severity of adverse effects can be increased when Gabapentin is combined with Phenytoin.	#ACCCE3	6.76157254225151	1
Doxycycline	Amoxicillin	0.468	1.235	Moderate	300 (174/126)	The therapeutic efficacy of Amoxicillin can be decreased when used in combination with Doxycycline.	#F8BABA	33.253635453696	1
Chlorpropamide	Carvedilol	0.355	Inf	Moderate	1 (1/0)	Carvedilol may increase the hypoglycemic activities of Chlorpropamide.	#B32020	0.11084545151232	1
Bisoprolol	Insulin glulisine	0.274	-2.795	Moderate	84 (24/60)		#A0C3DD	9.31101792703487	1
Torasemide	Indomethacin	0.146	-1.163	Moderate	102 (50/52)	The therapeutic efficacy of Torasemide can be decreased when used in combination with Indomethacin.	#B2D0E5	11.3062360542566	1
Erythromycin	Atorvastatin	0.11	1.073	Major	143 (78/65)	The serum concentration of Atorvastatin can be increased when it is combined with Erythromycin.	#F9BCBC	15.8508995662617	1
Metoprolol	Clonidine	0.233	Inf	Major	1 (1/0)	Clonidine may increase the atrioventricular blocking (AV block) activities of Metoprolol.	#B32020	0.11084545151232	1
Carvedilol	Insulin detemir	0.294	-4.099	Moderate	70 (15/55)		#93B8D7	7.75918160586239	1.17059700071684e-07
Mirtazapine	Donepezil	0.357	1.118	Moderate	18 (10/8)		#F9BCBC	1.99521812722176	0.0067335530547645
Prazosin	Nadolol	0.466	-6.708	Moderate	7 (1/6)	Nadolol may increase the orthostatic hypotensive activities of Prazosin.	#74A1CA	0.775918160586239	3.21409170478421e-09
Fluconazole	Clonazepam	0.18	1.571	None	102 (65/37)	The metabolism of Clonazepam can be decreased when combined with Fluconazole.	#F6B6B6	11.3062360542566	1
Olanzapine	Donepezil	0.333	-1.118	Moderate	12 (6/6)		#B4D1E6	1.33014541814784	0.00726923798787101
Omeprazole	Triazolam	0.237	1.586	Moderate	61 (39/22)		#F6B6B6	6.76157254225151	1
Propranolol	Formoterol	0.238	1.052	Major	148 (80/68)		#F9BCBC	16.4051268238233	1
Phenobarbital	Acenocoumarol	0.342	-1.634	None	32 (13/19)	The metabolism of Acenocoumarol can be increased when combined with Phenobarbital.	#AECDE3	3.54705444839424	1
Triamcinolone	Acetylsalicylic acid	0.112	-2.491	Moderate	297 (92/205)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Triamcinolone.	#A3C5DF	32.921099099159	1
Propranolol	Gliclazide	0.279	-1.811	None	131 (50/81)	Propranolol may increase the hypoglycemic activities of Gliclazide.	#ACCCE3	14.5207541481139	1
Eletriptan	Sertraline	0.203	9.391	Major	23 (21/2)	The risk or severity of adverse effects can be increased when Eletriptan is combined with Sertraline.	#CD5A5A	2.54944538478336	1
Ciprofloxacin	Methotrexate	0.113	1.098	Moderate	147 (81/66)	The serum concentration of Methotrexate can be increased when it is combined with Ciprofloxacin.	#F9BCBC	16.294281372311	1
Cyclosporine	Simvastatin	0.374	-1.993	Major	128 (46/82)	The serum concentration of Simvastatin can be increased when it is combined with Cyclosporine.	#A9C9E1	14.1882177935769	1
Furosemide	Gentamicin	0.226	-1.677	Major	20 (8/12)	The serum concentration of Gentamicin can be increased when it is combined with Furosemide.	#ACCCE3	2.2169090302464	0.0785388314881285
Methotrexate	Phenylbutazone	0.229	-1.863	Major	8 (3/5)	The serum concentration of Methotrexate can be increased when it is combined with Phenylbutazone.	#ABCBE2	0.886763612098559	0.00125298136309358
Oxycodone	Escitalopram	0.296	1.478	Moderate	61 (38/23)	Oxycodone may increase the serotonergic activities of Escitalopram.	#F7B7B7	6.76157254225151	1
Warfarin	Azathioprine	0.37	1.342	Moderate	10 (6/4)	Azathioprine may decrease the anticoagulant activities of Warfarin.	#F7B9B9	1.1084545151232	1
Amitriptyline	Terbutaline	0.193	4.124	Moderate	101 (83/18)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Terbutaline.	#E89898	11.1953906027443	1
Atenolol	Verapamil	0.325	1.128	Major	52 (29/23)	Verapamil may increase the hypotensive activities of Atenolol.	#F9BCBC	5.76396347864064	1
Paroxetine	Propafenone	0.278	2.385	Moderate	33 (24/9)	The serum concentration of Propafenone can be increased when it is combined with Paroxetine.	#F2ACAC	3.65789989990656	1
Dihydroergotamine	Propranolol	0.395	2.236	Moderate	28 (20/8)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#F2AEAE	3.10367264234496	1
Atorvastatin	Itraconazole	0.13	-1.525	Major	208 (88/120)	The risk or severity of adverse effects can be increased when Itraconazole is combined with Atorvastatin.	#AFCEE4	23.0558539145625	1
Hydrochlorothiazide	Lithium cation	0.239	1.758	Major	86 (57/29)	Hydrochlorothiazide may decrease the excretion rate of Lithium which could result in a higher serum level.	#F5B4B4	9.53270883005951	1
Indomethacin	Propranolol	0.224	1.917	Moderate	66 (45/21)	Indomethacin may decrease the antihypertensive activities of Propranolol.	#F5B2B2	7.31579979981311	1
Eletriptan	Venlafaxine	0.231	5.963	Major	23 (20/3)	The serum concentration of Eletriptan can be increased when it is combined with Venlafaxine.	#DF8383	2.54944538478336	1
Cyclosporine	Ezetimibe	0.388	-2.571	Moderate	33 (10/23)	The serum concentration of Cyclosporine can be increased when it is combined with Ezetimibe.	#A3C5DF	3.65789989990656	0.00216295417950269
Phenytoin	Ciprofloxacin	0.114	-1.901	Moderate	81 (30/51)	The therapeutic efficacy of Phenytoin can be decreased when used in combination with Ciprofloxacin.	#ABCBE2	8.97848157249791	1
Salmeterol	Carvedilol	0.358	-3.82	Major	159 (36/123)	Carvedilol may decrease the vasoconstricting activities of Salmeterol.	#96BBD9	17.6244267904589	1
Nabumetone	Alendronic acid	0.144	17.441	Moderate	41 (39/2)	The risk or severity of adverse effects can be increased when Nabumetone is combined with Alendronic acid.	#B32020	4.54466351200512	1
Metoprolol	Escitalopram	0.259	1.699	Minor	29 (19/10)	The serum concentration of Metoprolol can be increased when it is combined with Escitalopram.	#F5B4B4	3.21451809385728	1
Haloperidol	Propranolol	0.316	-1.553	Moderate	43 (18/25)	The metabolism of Propranolol can be decreased when combined with Haloperidol.	#AECDE3	4.76635441502976	1
Cyclosporine	Ticlopidine	0.783	-1.118	Moderate	2 (1/1)	The metabolism of Cyclosporine can be decreased when combined with Ticlopidine.	#B4D1E6	0.22169090302464	1
Fenofibrate	Acenocoumarol	0.297	-5.41	None	181 (31/150)	Fenofibrate may increase the anticoagulant activities of Acenocoumarol.	#83ADD1	20.0630267237299	1
Gemfibrozil	Acenocoumarol	0.301	-5.695	None	195 (32/163)	The metabolism of Acenocoumarol can be decreased when combined with Gemfibrozil.	#80ABCF	21.6148630449024	1
Duloxetine	Flecainide	0.222	2.504	Moderate	38 (28/10)	The metabolism of Flecainide can be decreased when combined with Duloxetine.	#F1ABAB	4.21212715746816	1
Acitretin	Methotrexate	0.097	-1.597	Major	17 (7/10)	Acitretin may increase the hepatotoxic activities of Methotrexate.	#AECDE3	1.88437267570944	0.000573620637810162
Phenytoin	Megestrol acetate	0.238	-1.118	Moderate	8 (4/4)		#B4D1E6	0.886763612098559	1
Cyclosporine	Fluconazole	0.348	-1.398	Moderate	27 (12/15)	The serum concentration of Cyclosporine can be increased when it is combined with Fluconazole.	#B1CFE5	2.99282719083264	0.898387771765411
Metoprolol	Fluoxetine	0.277	3.28	Moderate	28 (22/6)	The serum concentration of Metoprolol can be increased when it is combined with Fluoxetine.	#EDA3A3	3.10367264234496	1
Erythromycin	Sertraline	0.156	5.702	Moderate	59 (51/8)	The risk or severity of adverse effects can be increased when Erythromycin is combined with Sertraline.	#E18686	6.53988163922688	1
Oxycodone	Paroxetine	0.252	1.533	Moderate	76 (48/28)	The metabolism of Oxycodone can be decreased when combined with Paroxetine.	#F7B7B7	8.42425431493631	1
Digoxin	Telmisartan	0.337	-1.72	Moderate	33 (13/20)	The serum concentration of Digoxin can be increased when it is combined with Telmisartan.	#ACCCE3	3.65789989990656	1
Fluvastatin	Acenocoumarol	0.338	-3.41	None	81 (20/61)	The metabolism of Acenocoumarol can be decreased when combined with Fluvastatin.	#9ABEDB	8.97848157249791	0.886525294723691
Imipramine	Carbamazepine	0.453	2.385	Moderate	11 (8/3)	The metabolism of Imipramine can be increased when combined with Carbamazepine.	#F2ACAC	1.21929996663552	1
Ziprasidone	Carbamazepine	0.414	-1.342	Minor	11 (5/6)	The serum concentration of Ziprasidone can be decreased when it is combined with Carbamazepine.	#B1CFE5	1.21929996663552	0.0044907274736361
Atenolol	Diltiazem	0.274	-2.516	Major	117 (36/81)	Diltiazem may increase the hypotensive activities of Atenolol.	#A3C5DF	12.9689178269414	1
Fluvoxamine	Imipramine	0.37	2.236	Major	7 (5/2)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Imipramine.	#F2AEAE	0.775918160586239	1
Moxifloxacin	Acenocoumarol	0.089	-1.223	None	67 (32/35)		#B2D0E5	7.42664525132543	1
Prazosin	Verapamil	0.5	Inf	Moderate	1 (1/0)	The risk or severity of hypotension can be increased when Prazosin is combined with Verapamil.	#B32020	0.11084545151232	1
Trazodone	Ginkgo biloba	0.192	4.651	Moderate	31 (26/5)		#E69393	3.43620899688192	1
Hydrocortisone	Acenocoumarol	0.164	-1.262	None	66 (31/35)		#B2D0E5	7.31579979981311	1
Erythromycin	Citalopram	0.132	2.896	Major	89 (68/21)	The metabolism of Citalopram can be decreased when combined with Erythromycin.	#EFA6A6	9.86524518459647	1
Glimepiride	Pregabalin	0.195	-1.757	None	108 (42/66)	The risk or severity of heart failure can be increased when Pregabalin is combined with Glimepiride.	#ACCCE3	11.9713087633306	1
Ranolazine	Simvastatin	0.3	-3.214	Major	93 (24/69)	The serum concentration of Simvastatin can be increased when it is combined with Ranolazine.	#9CBFDB	10.3086269906458	1
Phenytoin	Vigabatrin	0.863	-1.118	Minor	2 (1/1)	The serum concentration of Phenytoin can be decreased when it is combined with Vigabatrin.	#B4D1E6	0.22169090302464	1
Dihydroergotamine	Sumatriptan	0.38	2.46	Major	15 (11/4)	Dihydroergotamine may increase the vasoconstricting activities of Sumatriptan.	#F2ACAC	1.6626817726848	0.9233145069443
Almotriptan	Sertraline	0.269	4.77	Major	38 (32/6)	The risk or severity of adverse effects can be increased when Almotriptan is combined with Sertraline.	#E69191	4.21212715746816	1
Ciprofloxacin	Iron	0.326	-1	Moderate	144 (76/68)		#B4D1E6	15.9617450177741	1
Rosuvastatin	Gemfibrozil	0.255	-3.95	Major	136 (30/106)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Rosuvastatin.	#94B9D8	15.0749814056755	1
Norfloxacin	Acenocoumarol	0.1	1.677	None	92 (60/32)	Norfloxacin may increase the anticoagulant activities of Acenocoumarol.	#F5B4B4	10.1977815391334	1
Frovatriptan	Escitalopram	0.266	5.814	Major	15 (13/2)	The risk or severity of adverse effects can be increased when Frovatriptan is combined with Escitalopram.	#E08585	1.6626817726848	1
Eletriptan	Escitalopram	0.228	16.1	Major	19 (18/1)	The risk or severity of adverse effects can be increased when Eletriptan is combined with Escitalopram.	#B32020	2.10606357873408	1
Fenofibrate	Ursodeoxycholic acid	0.363	-1.012	None	40 (21/19)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Fenofibrate.	#B4D1E6	4.4338180604928	1
Prednisone	Warfarin	0.202	-1.542	Moderate	69 (29/40)	Prednisone may increase the anticoagulant activities of Warfarin.	#AECDE3	7.64833615435007	1
Digoxin	Diazepam	0.226	-1.705	Moderate	149 (59/90)		#ACCCE3	16.5159722753357	1
Erythromycin	Diazepam	0.217	2.431	Moderate	145 (106/39)	The metabolism of Diazepam can be decreased when combined with Erythromycin.	#F2ACAC	16.0725904692864	1
Doxycycline	Rifampicin	0.72	-1.118	Moderate	14 (7/7)	The serum concentration of Doxycycline can be decreased when it is combined with Rifampicin.	#B4D1E6	1.55183632117248	1
Dihydroergotamine	Rizatriptan	0.304	3.876	Major	16 (13/3)	Dihydroergotamine may increase the vasoconstricting activities of Rizatriptan.	#EA9B9B	1.77352722419712	1
Phenytoin	Prednisone	0.17	-1.155	Moderate	61 (30/31)	The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.	#B2D0E5	6.76157254225151	1
Cyclosporine	Metoclopramide	0.201	1.052	Moderate	37 (20/17)	Metoclopramide can cause an increase in the absorption of Cyclosporine resulting in an increased serum concentration and potentially a worsening of adverse effects.	#F9BCBC	4.10128170595584	1
Trazodone	Acenocoumarol	0.287	-1.917	None	95 (35/60)		#ABCBE2	10.5303178936704	1
Dihydroergotamine	Atenolol	0.196	1.453	Moderate	42 (26/16)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F7B7B7	4.65550896351744	1
Fluvoxamine	Carbamazepine	0.418	1.431	Moderate	13 (8/5)	The metabolism of Carbamazepine can be decreased when combined with Fluvoxamine.	#F7B7B7	1.44099086966016	1
Rosiglitazone	Gemfibrozil	0.283	-4.053	Moderate	37 (8/29)	The metabolism of Rosiglitazone can be decreased when combined with Gemfibrozil.	#93B8D7	4.10128170595584	0.00514511081051376
Cimetidine	Ketoconazole	1	Inf	Moderate	1 (1/0)	The serum concentration of Ketoconazole can be decreased when it is combined with Cimetidine.	#B32020	0.11084545151232	1
Cyclosporine	Pravastatin	0.499	-3.354	Major	44 (11/33)	The serum concentration of Pravastatin can be increased when it is combined with Cyclosporine.	#9ABEDB	4.87719986654208	1.82503084914425e-05
Fluvastatin	Gemfibrozil	0.379	-2.662	Major	71 (21/50)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Fluvastatin.	#A2C4DE	7.87002705737471	1
Naproxen	Acenocoumarol	0.104	-1.108	None	217 (109/108)	Naproxen may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	24.0534629781734	1
Biperiden	Donepezil	0.166	1.342	Moderate	5 (3/2)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Donepezil.	#F7B9B9	0.5542272575616	1
Prednisone	Estradiol	0.131	59.926	Moderate	68 (67/1)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#B32020	7.53749070283775	1
Cyclosporine	Fluvastatin	0.443	-1.491	Moderate	14 (6/8)	The serum concentration of Fluvastatin can be increased when it is combined with Cyclosporine.	#AFCEE4	1.55183632117248	1
Allopurinol	Warfarin	0.263	-6.957	Moderate	65 (9/56)	Allopurinol may increase the anticoagulant activities of Warfarin.	#719FC9	7.20495434830079	1
Imipramine	Salbutamol	0.174	1.908	Moderate	47 (32/15)	The risk or severity of adverse effects can be increased when Imipramine is combined with Salbutamol.	#F5B2B2	5.20973622107904	1
Simvastatin	Fusidic acid	0.096	1.001	None	89 (47/42)	The serum concentration of Simvastatin can be increased when it is combined with Fusidic Acid.	#F9BCBC	9.86524518459647	1
Erythromycin	Fluoxetine	0.125	4.83	Moderate	64 (54/10)	The metabolism of Fluoxetine can be decreased when combined with Erythromycin.	#E59090	7.09410889678847	1
Citalopram	Warfarin	0.262	-1.258	Moderate	51 (24/27)	The metabolism of Warfarin can be decreased when combined with Citalopram.	#B2D0E5	5.65311802712832	1
Fluvoxamine	Rizatriptan	0.217	8.944	Major	11 (10/1)	The metabolism of Rizatriptan can be decreased when combined with Fluvoxamine.	#D06060	1.21929996663552	1
Metoprolol	Sertraline	0.172	4.77	Moderate	19 (16/3)	The serum concentration of Metoprolol can be increased when it is combined with Sertraline.	#E69191	2.10606357873408	1
Omeprazole	Ketoconazole	0.189	1.011	Moderate	98 (52/46)	The serum concentration of Ketoconazole can be decreased when it is combined with Omeprazole.	#F9BCBC	10.8628542482074	1
Erythromycin	Methylprednisolone	0.66	2.114	Moderate	37 (26/11)	The metabolism of Methylprednisolone can be decreased when combined with Erythromycin.	#F3AFAF	4.10128170595584	1
Fluvoxamine	Moclobemide	0.526	Inf	None	1 (1/0)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Moclobemide.	#B32020	0.11084545151232	1
Clozapine	Lamotrigine	0.504	Inf	Moderate	2 (2/0)	The risk or severity of adverse effects can be increased when Clozapine is combined with Lamotrigine.	#B32020	0.22169090302464	1
Acetylsalicylic acid	Heparin	0.625	Inf	Moderate	2 (2/0)	Acetylsalicylic acid may increase the anticoagulant activities of Heparin.	#B32020	0.22169090302464	1
Methylprednisolone	Clarithromycin	0.623	1.168	Major	113 (64/49)	The serum concentration of Methylprednisolone can be increased when it is combined with Clarithromycin.	#F8BABA	12.5255360208922	1
Itraconazole	Budesonide	0.314	1.362	Major	164 (99/65)	The serum concentration of Budesonide can be increased when it is combined with Itraconazole.	#F7B9B9	18.1786540480205	1
Cyclosporine	Phenytoin	0.381	-1.118	Moderate	6 (3/3)	The metabolism of Cyclosporine can be increased when combined with Phenytoin.	#B4D1E6	0.665072709073919	1
Tizanidine	Lisinopril	0.156	1.062	Major	70 (38/32)	Tizanidine may increase the hypotensive activities of Lisinopril.	#F9BCBC	7.75918160586239	1
Phenytoin	Trimethoprim	0.192	-1.398	Moderate	18 (8/10)	The serum concentration of Phenytoin can be increased when it is combined with Trimethoprim.	#B1CFE5	1.99521812722176	1
Cyclosporine	Sirolimus	0.23	-4.472	Moderate	5 (1/4)	The risk or severity of adverse effects can be increased when Sirolimus is combined with Cyclosporine.	#8EB5D5	0.5542272575616	0.00845001581055765
Cyclosporine	Ciprofloxacin	0.149	-2.396	Moderate	66 (21/45)		#A5C6DF	7.31579979981311	1
Phenytoin	Fluoxetine	0.267	-1.384	Moderate	47 (21/26)	The serum concentration of Phenytoin can be increased when it is combined with Fluoxetine.	#B1CFE5	5.20973622107904	1
Eletriptan	Paroxetine	0.222	6.559	Major	25 (22/3)	The metabolism of Eletriptan can be decreased when combined with Paroxetine.	#DC7B7B	2.771136287808	1
Lovastatin	Gemfibrozil	0.234	-2.112	Major	52 (18/34)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Lovastatin.	#A8C8E1	5.76396347864064	1
Simvastatin	Rifampicin	0.143	-1.988	Major	100 (36/64)	The metabolism of Simvastatin can be increased when combined with Rifampicin.	#A9C9E1	11.084545151232	1
Losartan	Lithium cation	0.353	-1.388	Moderate	65 (29/36)	The serum concentration of Lithium can be increased when it is combined with Losartan.	#B1CFE5	7.20495434830079	1
Colestipol	Levothyroxine	0.256	3.801	Moderate	21 (17/4)	The serum concentration of Levothyroxine can be decreased when it is combined with Colestipol.	#EB9C9C	2.32775448175872	1
Propranolol	Phenobarbital	0.452	1.342	Moderate	20 (12/8)	The metabolism of Propranolol can be increased when combined with Phenobarbital.	#F7B9B9	2.2169090302464	1
Ergotamine	Naratriptan	0.503	Inf	Major	3 (3/0)	Ergotamine may increase the vasoconstricting activities of Naratriptan.	#B32020	0.33253635453696	1
Pantoprazole	Itraconazole	0.2	1.656	Moderate	77 (50/27)	The serum concentration of Itraconazole can be decreased when it is combined with Pantoprazole.	#F6B6B6	8.53509976644863	1
Citalopram	Rasagiline	0.271	1.789	Major	24 (16/8)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rasagiline.	#F5B4B4	2.66029083629568	1
Propranolol	Maprotiline	0.3	1.789	Minor	12 (8/4)		#F5B4B4	1.33014541814784	1
Prednisone	Phenobarbital	0.124	-1.272	Moderate	62 (29/33)	The serum concentration of Prednisone can be decreased when it is combined with Phenobarbital.	#B1CFE5	6.87241799376384	1
Azithromycin	Lovastatin	0.087	1.443	Moderate	81 (50/31)	The serum concentration of Lovastatin can be increased when it is combined with Azithromycin.	#F7B7B7	8.97848157249791	1
Ergotamine	Nadolol	0.209	3.13	Moderate	9 (7/2)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Nadolol.	#EEA4A4	0.997609063610879	1
Prednisone	Rifampicin	0.317	-1.215	Moderate	48 (23/25)	The serum concentration of Prednisone can be decreased when it is combined with Rifampicin.	#B2D0E5	5.32058167259136	1
Propranolol	Glyburide	0.312	-1.892	Moderate	70 (26/44)	Propranolol may increase the hypoglycemic activities of Glyburide.	#ABCBE2	7.75918160586239	1
Omeprazole	Quazepam	0.178	2.939	Moderate	30 (23/7)	The metabolism of Quazepam can be decreased when combined with Omeprazole.	#EFA6A6	3.3253635453696	1
Valsartan	Lithium cation	0.305	-1.118	Moderate	44 (22/22)	The serum concentration of Lithium can be increased when it is combined with Valsartan.	#B4D1E6	4.87719986654208	1
Carbamazepine	Oxybutynin	0.229	1.789	None	9 (6/3)	The metabolism of Oxybutynin can be increased when combined with Carbamazepine.	#F5B4B4	0.997609063610879	1
Theophylline	Clarithromycin	0.538	1.133	Moderate	34 (19/15)	The metabolism of Theophylline can be decreased when combined with Clarithromycin.	#F9BCBC	3.76874535141888	1
Propranolol	Salmeterol	0.278	-1.091	Major	83 (42/41)		#B4D1E6	9.20017247552255	1
Citalopram	Metoprolol	0.345	2.236	Moderate	28 (20/8)	The serum concentration of Metoprolol can be increased when it is combined with Citalopram.	#F2AEAE	3.10367264234496	1
Donepezil	Zuclopenthixol	0.043	Inf	None	1 (1/0)		#B32020	0.11084545151232	1
Verapamil	Lithium cation	0.324	-2.076	Moderate	20 (7/13)	Verapamil may increase the neurotoxic activities of Lithium.	#A9C9E1	2.2169090302464	0.132967560237974
Venlafaxine	Rasagiline	0.352	1.23	Major	19 (11/8)	The risk or severity of adverse effects can be increased when Venlafaxine is combined with Rasagiline.	#F8BABA	2.10606357873408	1
Phenytoin	Alprazolam	0.32	-1.311	Moderate	63 (29/34)	The serum concentration of Phenytoin can be increased when it is combined with Alprazolam.	#B1CFE5	6.98326344527615	1
Warfarin	Paroxetine	0.255	2.087	Moderate	30 (21/9)	Paroxetine may increase the anticoagulant activities of Warfarin.	#F3AFAF	3.3253635453696	1
Gemfibrozil	Ursodeoxycholic acid	0.275	-1.801	None	47 (18/29)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Gemfibrozil.	#ACCCE3	5.20973622107904	1
Phenytoin	Sertraline	0.331	1.022	Moderate	30 (16/14)	The serum concentration of Phenytoin can be increased when it is combined with Sertraline.	#F9BCBC	3.3253635453696	1
Piroxicam	Alendronic acid	0.264	9.391	None	23 (21/2)	The risk or severity of adverse effects can be increased when Piroxicam is combined with Alendronic acid.	#CD5A5A	2.54944538478336	1
Diltiazem	Cilostazol	0.268	-4.472	Major	20 (4/16)	The serum concentration of Cilostazol can be increased when it is combined with Diltiazem.	#8EB5D5	2.2169090302464	1
Gliclazide	Glucosamine	0.16	1.184	None	79 (45/34)		#F8BABA	8.75679066947327	1
Cyclosporine	Methotrexate	0.23	-2.236	Moderate	21 (7/14)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#A6C7E0	2.32775448175872	0.0488194667536445
Cloxacillin	Acenocoumarol	0.079	-2.38	None	97 (31/66)	Cloxacillin may decrease the anticoagulant activities of Acenocoumarol.	#A5C6DF	10.752008796695	1
Verapamil	Carvedilol	0.472	-1.491	Major	21 (9/12)	The metabolism of Carvedilol can be decreased when combined with Verapamil.	#AFCEE4	2.32775448175872	1
Ibandronate	Iron	0.219	11.18	Moderate	27 (25/2)		#C44545	2.99282719083264	1
Fludrocortisone	Phenobarbital	0.239	Inf	Moderate	2 (2/0)	The serum concentration of Fludrocortisone can be decreased when it is combined with Phenobarbital.	#B32020	0.22169090302464	1
Cyclosporine	Pyrazinamide	0.068	-2.236	Moderate	3 (1/2)	The serum concentration of Cyclosporine can be increased when it is combined with Pyrazinamide.	#A6C7E0	0.33253635453696	1
Sulfasalazine	Mercaptopurine	0.92	Inf	Moderate	1 (1/0)		#B32020	0.11084545151232	1
Clarithromycin	Acenocoumarol	0.091	-1.118	None	98 (49/49)	The metabolism of Acenocoumarol can be decreased when combined with Clarithromycin.	#B4D1E6	10.8628542482074	1
Indomethacin	Carvedilol	0.105	-2.289	Moderate	64 (21/43)	Indomethacin may decrease the antihypertensive activities of Carvedilol.	#A6C7E0	7.09410889678847	1
Bupropion	Rasagiline	0.361	-1.677	Major	10 (4/6)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Bupropion.	#ACCCE3	1.1084545151232	1
Mirtazapine	Rivastigmine	0.356	-2.236	Moderate	15 (5/10)		#A6C7E0	1.6626817726848	0.00889283003036683
Lovastatin	Clarithromycin	0.11	2.108	Major	47 (33/14)	The serum concentration of Lovastatin can be increased when it is combined with Clarithromycin.	#F3AFAF	5.20973622107904	1
Gliclazide	Oxprenolol	0.039	1.789	None	3 (2/1)	Oxprenolol may increase the hypoglycemic activities of Gliclazide.	#F5B4B4	0.33253635453696	1
Amiodarone	Levofloxacin	0.274	-3.514	Major	87 (21/66)	Levofloxacin may increase the QTc-prolonging activities of Amiodarone.	#99BDDA	9.64355428157183	1
Dihydroergotamine	Nadolol	0.322	1.491	Moderate	8 (5/3)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Nadolol.	#F7B7B7	0.886763612098559	1
Bisoprolol	Ergotamine	0.25	1.565	Moderate	44 (28/16)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F6B6B6	4.87719986654208	1
Nabumetone	Methotrexate	0.26	9.839	Major	12 (11/1)	The serum concentration of Methotrexate can be increased when it is combined with Nabumetone.	#CB5555	1.33014541814784	1
Frovatriptan	Sertraline	0.243	2.981	Major	13 (10/3)	The risk or severity of adverse effects can be increased when Frovatriptan is combined with Sertraline.	#EFA6A6	1.44099086966016	1
Fludrocortisone	Acetylsalicylic acid	0.291	-2.143	Moderate	35 (12/23)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Fludrocortisone.	#A8C8E1	3.8795908029312	1
Lidocaine	Propranolol	0.105	1.988	Moderate	29 (20/9)	The serum concentration of Lidocaine can be increased when it is combined with Propranolol.	#F4B1B1	3.21451809385728	1
Enalapril	Rifampicin	0.138	-2.881	None	93 (26/67)	The metabolism of Enalapril can be increased when combined with Rifampicin.	#A0C3DD	10.3086269906458	1
Lorazepam	Clozapine	0.291	1.491	Major	16 (10/6)	The risk or severity of adverse effects can be increased when Lorazepam is combined with Clozapine.	#F7B7B7	1.77352722419712	1
Cyclosporine	Colchicine	0.412	-1.491	Major	7 (3/4)	The serum concentration of Colchicine can be increased when it is combined with Cyclosporine.	#AFCEE4	0.775918160586239	1
Rabeprazole	Itraconazole	0.283	2.882	Moderate	38 (29/9)	The serum concentration of Itraconazole can be decreased when it is combined with Rabeprazole.	#F0A7A7	4.21212715746816	1
Sertraline	Rasagiline	0.395	-1.789	Major	26 (10/16)	The risk or severity of adverse effects can be increased when Sertraline is combined with Rasagiline.	#ACCCE3	2.88198173932032	1
Clonazepam	Itraconazole	0.162	1.15	None	64 (36/28)	The metabolism of Clonazepam can be decreased when combined with Itraconazole.	#F8BABA	7.09410889678847	1
Sotalol	Ibuprofen	0.156	-1.044	Moderate	58 (30/28)	Ibuprofen may decrease the antihypertensive activities of Sotalol.	#B4D1E6	6.42903618771455	1
Ranolazine	Verapamil	0.283	-1.677	Major	5 (2/3)	The serum concentration of Ranolazine can be increased when it is combined with Verapamil.	#ACCCE3	0.5542272575616	1
Propranolol	Repaglinide	0.236	-2.112	Moderate	52 (18/34)		#A8C8E1	5.76396347864064	1
Zolmitriptan	Dihydroergotamine	0.427	Inf	Major	10 (10/0)	Dihydroergotamine may increase the vasoconstricting activities of Zolmitriptan.	#B32020	1.1084545151232	1
Eletriptan	Fluoxetine	0.178	Inf	Major	16 (16/0)	The metabolism of Eletriptan can be decreased when combined with Fluoxetine.	#B32020	1.77352722419712	1
