drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Furosemide	Gentamicin	0.142	-1.135	Major	80 (42/38)	The serum concentration of Gentamicin can be increased when it is combined with Furosemide.	#B4D1E6	12.455083853852	1
Propranolol	Salmeterol	0.252	-1.981	Major	258 (100/158)		#AECDE3	40.1676454286728	1
Dihydroergotamine	Almotriptan	0.171	4.785	Major	7 (6/1)	Dihydroergotamine may increase the vasoconstricting activities of Almotriptan.	#EDA1A1	1.08981983721205	0.0835381585745555
Sulfasalazine	Azathioprine	0.623	Inf	Moderate	4 (4/0)		#B32020	0.622754192692602	1
Hydroxyzine	Donepezil	0.193	1.766	Moderate	90 (62/28)		#F7B7B7	14.0119693355836	1
Salbutamol	Clomipramine	0.143	1.576	Moderate	125 (83/42)	The risk or severity of adverse effects can be increased when Clomipramine is combined with Salbutamol.	#F7B9B9	19.4610685216438	1
Bisoprolol	Insulin glulisine	0.24	-1.646	Moderate	111 (48/63)		#B1CFE5	17.2814288472197	1
Biperiden	Rivastigmine	0.259	-1.015	Moderate	38 (21/17)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Rivastigmine.	#B4D1E6	5.91616483057972	0.0584956735677984
Warfarin	Ibuprofen	0.143	-1.292	Major	339 (167/172)	Ibuprofen may increase the anticoagulant activities of Warfarin.	#B2D0E5	52.778417830698	1
Warfarin	Levofloxacin	0.111	-2.19	Major	195 (71/124)	Levofloxacin may increase the anticoagulant activities of Warfarin.	#ACCCE3	30.3592668937644	1
Metoprolol	Gliclazide	0.384	-1.106	None	64 (34/30)	Metoprolol may increase the hypoglycemic activities of Gliclazide.	#B4D1E6	9.96406708308164	1
Lidocaine	Atenolol	0.148	2.392	Moderate	120 (90/30)	The serum concentration of Lidocaine can be increased when it is combined with Atenolol.	#F5B2B2	18.6826257807781	1
Digoxin	Indapamide	0.259	1.159	Moderate	157 (93/64)	The risk or severity of adverse effects can be increased when Indapamide is combined with Digoxin.	#F9BCBC	24.4431020631846	1
Digoxin	Methotrexate	0.218	1.402	Moderate	80 (51/29)	Digoxin may decrease the cardiotoxic activities of Methotrexate.	#F8BABA	12.455083853852	1
Oxycodone	Paroxetine	0.294	2.98	Moderate	90 (71/19)	The metabolism of Oxycodone can be decreased when combined with Paroxetine.	#F2AEAE	14.0119693355836	1
Pantoprazole	Itraconazole	0.149	1.18	Moderate	119 (71/48)	The serum concentration of Itraconazole can be decreased when it is combined with Pantoprazole.	#F9BCBC	18.5269372326049	1
Warfarin	Paroxetine	0.298	2.147	Moderate	96 (70/26)	Paroxetine may increase the anticoagulant activities of Warfarin.	#F5B4B4	14.9461006246225	1
Fluconazole	Haloperidol	0.49	-1.218	Major	69 (35/34)	The metabolism of Haloperidol can be decreased when combined with Fluconazole.	#B2D0E5	10.7425098239474	1
Ciprofloxacin	Methotrexate	0.106	-1.086	Moderate	153 (82/71)	The serum concentration of Methotrexate can be increased when it is combined with Ciprofloxacin.	#B4D1E6	23.820347870492	1
Cyclosporine	Sirolimus	0.371	-3.762	Moderate	4 (1/3)	The risk or severity of adverse effects can be increased when Sirolimus is combined with Cyclosporine.	#A2C4DE	0.622754192692602	0.00453409395569658
Ciprofloxacin	Warfarin	0.132	-1.828	Major	204 (83/121)		#AFCEE4	31.7604638273227	1
Simvastatin	Fusidic acid	0.078	-1.102	None	139 (74/65)	The serum concentration of Simvastatin can be increased when it is combined with Fusidic Acid.	#B4D1E6	21.6407081960679	1
Haloperidol	Carbamazepine	0.352	1.032	Moderate	39 (22/17)	The metabolism of Haloperidol can be increased when combined with Carbamazepine.	#F9BCBC	6.07185337875287	1
Amiodarone	Flecainide	0.192	-1.143	Major	86 (45/41)	The serum concentration of Flecainide can be increased when it is combined with Amiodarone.	#B4D1E6	13.3892151428909	1
Bisoprolol	Ergotamine	0.197	2.492	Moderate	66 (50/16)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F5B2B2	10.2754441794279	1
Dextromethorphan	Memantine	0.135	1.794	Minor	91 (63/28)	The risk or severity of adverse effects can be increased when Dextromethorphan is combined with Memantine.	#F7B7B7	14.1676578837567	1
Pyridostigmine	Fludrocortisone	0.36	-1.254	Moderate	4 (2/2)	The risk or severity of adverse effects can be increased when Fludrocortisone is combined with Pyridostigmine.	#B2D0E5	0.622754192692602	0.623714913872832
Alprazolam	Itraconazole	0.109	2.193	Major	105 (77/28)	The serum concentration of Alprazolam can be increased when it is combined with Itraconazole.	#F5B4B4	16.3472975581808	1
Lovastatin	Clarithromycin	0.062	1.527	Major	102 (67/35)	The serum concentration of Lovastatin can be increased when it is combined with Clarithromycin.	#F7B9B9	15.8802319136614	1
Haloperidol	Propranolol	0.242	1.032	Moderate	78 (44/34)	The metabolism of Propranolol can be decreased when combined with Haloperidol.	#F9BCBC	12.1437067575057	1
Fluconazole	Acenocoumarol	0.1	-1.053	None	184 (100/84)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluconazole.	#B4D1E6	28.6466928638597	1
Cyclosporine	Nifedipine	0.346	-2.257	Moderate	28 (10/18)	The metabolism of Nifedipine can be decreased when combined with Cyclosporine.	#ACCCE3	4.35927934884822	8.84256389052637e-06
Atenolol	Ergotamine	0.282	1.937	Moderate	48 (34/14)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F6B6B6	7.47305031231123	1
Methylprednisolone	Clarithromycin	0.465	-1.083	Major	123 (66/57)	The serum concentration of Methylprednisolone can be increased when it is combined with Clarithromycin.	#B4D1E6	19.1496914252975	1
Fluoxetine	Oxycodone	0.239	3.899	Moderate	53 (44/9)	The metabolism of Oxycodone can be decreased when combined with Fluoxetine.	#F0A7A7	8.25149305317698	1
Propranolol	Maprotiline	0.392	4.785	Minor	21 (18/3)		#EDA1A1	3.26945951163616	1
Glyburide	Glucosamine	0.245	-1.178	None	161 (83/78)		#B4D1E6	25.0658562558772	1
Cyclosporine	Ciprofloxacin	0.08	-1.592	Moderate	59 (26/33)		#B1CFE5	9.18562434221588	1
Sertraline	Propafenone	0.289	2.205	Moderate	64 (47/17)	Sertraline may increase the QTc-prolonging activities of Propafenone.	#F5B4B4	9.96406708308164	1
Digoxin	Clarithromycin	0.157	-1.001	Major	169 (94/75)	The metabolism of Digoxin can be decreased when combined with Clarithromycin.	#B4D1E6	26.3113646412624	1
Ibuprofen	Lithium cation	0.148	1.422	Moderate	103 (66/37)	The serum concentration of Lithium can be increased when it is combined with Ibuprofen.	#F8BABA	16.0359204618345	1
Amitriptyline	Donepezil	0.313	3.402	Moderate	79 (64/15)		#F1ABAB	12.2993953056789	1
Ranolazine	Simvastatin	0.387	-3.358	Major	217 (59/158)	The serum concentration of Simvastatin can be increased when it is combined with Ranolazine.	#A5C6DF	33.7844149535737	1
Imipramine	Moclobemide	0.333	Inf	None	1 (1/0)	Moclobemide may increase the serotonergic activities of Imipramine.	#B32020	0.155688548173151	1
Paroxetine	Rizatriptan	0.254	4.12	Major	37 (31/6)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rizatriptan.	#EFA6A6	5.76047628240657	1
Atorvastatin	Itraconazole	0.127	-1.346	Major	170 (82/88)	The risk or severity of adverse effects can be increased when Itraconazole is combined with Atorvastatin.	#B2D0E5	26.4670531894356	1
Clozapine	Haloperidol	0.101	Inf	Major	2 (2/0)	Clozapine may increase the QTc-prolonging activities of Haloperidol.	#B32020	0.311377096346301	1
Paroxetine	Propafenone	0.302	2.445	Moderate	61 (46/15)	The serum concentration of Propafenone can be increased when it is combined with Paroxetine.	#F5B2B2	9.49700143856218	1
Acarbose	Digoxin	0.374	1.005	Moderate	52 (29/23)	The serum concentration of Digoxin can be decreased when it is combined with Acarbose.	#F9BCBC	8.09580450500383	1
Disopyramide	Atenolol	0.528	4.785	Major	7 (6/1)	Disopyramide may increase the bradycardic activities of Atenolol.	#EDA1A1	1.08981983721205	1
Diclofenac	Warfarin	0.16	-1.386	Major	200 (95/105)	Diclofenac may increase the anticoagulant activities of Warfarin.	#B2D0E5	31.1377096346301	1
Trazodone	Ginkgo biloba	0.221	1.65	Moderate	89 (60/29)		#F7B7B7	13.8562807874104	1
Zolmitriptan	Escitalopram	0.313	2.392	Major	32 (24/8)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Escitalopram.	#F5B2B2	4.98203354154082	1
Celecoxib	Acenocoumarol	0.127	-1.091	None	303 (162/141)	Celecoxib may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	47.1736300964646	1
Amitriptyline	Rivastigmine	0.251	1.377	Moderate	90 (57/33)		#F8BABA	14.0119693355836	1
Enalapril	Rifampicin	0.186	-1.6	None	132 (58/74)	The metabolism of Enalapril can be increased when combined with Rifampicin.	#B1CFE5	20.5508883588559	1
Ezetimibe	Cholestyramine	0.255	1.082	Moderate	33 (19/14)	Cholestyramine can cause a decrease in the absorption of Ezetimibe resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F9BCBC	5.13772208971397	1
Spironolactone	Lisinopril	0.301	-1.383	Major	225 (107/118)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Lisinopril.	#B2D0E5	35.0299233389589	1
Rizatriptan	Escitalopram	0.262	2.924	Major	28 (22/6)	The risk or severity of adverse effects can be increased when Rizatriptan is combined with Escitalopram.	#F3AFAF	4.35927934884822	1
Paroxetine	Almotriptan	0.232	Inf	Major	24 (24/0)	The metabolism of Almotriptan can be decreased when combined with Paroxetine.	#B32020	3.73652515615561	1
Tacrolimus	Nifedipine	0.336	-3.108	Moderate	80 (23/57)	The serum concentration of Tacrolimus can be increased when it is combined with Nifedipine.	#A6C7E0	12.455083853852	0.000685400496466266
Propranolol	Ergotamine	0.217	1.994	Moderate	28 (20/8)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#F6B6B6	4.35927934884822	1
Bisoprolol	Verapamil	0.255	-1.001	Major	178 (99/79)	The metabolism of Bisoprolol can be decreased when combined with Verapamil.	#B4D1E6	27.7125615748208	1
Erythromycin	Citalopram	0.096	2.704	Major	101 (78/23)	The metabolism of Citalopram can be decreased when combined with Erythromycin.	#F4B1B1	15.7245433654882	1
Clarithromycin	Solifenacin	0.101	-1.254	Major	150 (75/75)	The metabolism of Solifenacin can be decreased when combined with Clarithromycin.	#B2D0E5	23.3532822259726	1
Atorvastatin	Josamycin	0.089	1.595	None	54 (36/18)	The risk or severity of adverse effects can be increased when Josamycin is combined with Atorvastatin.	#F7B9B9	8.40718160135013	1
Azathioprine	Acenocoumarol	0.345	-1.525	None	82 (37/45)	Azathioprine may decrease the anticoagulant activities of Acenocoumarol.	#B1CFE5	12.7664609501983	1
Trihexyphenidyl	Haloperidol	0.422	-1.433	Moderate	15 (7/8)		#B1CFE5	2.33532822259726	0.0104540503014741
Moclobemide	Clomipramine	0.033	Inf	None	2 (2/0)	Moclobemide may increase the serotonergic activities of Clomipramine.	#B32020	0.311377096346301	1
Betamethasone	Acetylsalicylic acid	0.089	-1.379	Moderate	147 (70/77)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Betamethasone.	#B2D0E5	22.8862165814531	1
Cyclosporine	Simvastatin	0.324	-1.39	Major	97 (46/51)	The serum concentration of Simvastatin can be increased when it is combined with Cyclosporine.	#B2D0E5	15.1017891727956	1
Citalopram	Rizatriptan	0.239	4.519	Major	40 (34/6)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rizatriptan.	#EDA3A3	6.22754192692602	1
Prednisone	Phenobarbital	0.174	-1.184	Moderate	70 (36/34)	The serum concentration of Prednisone can be decreased when it is combined with Phenobarbital.	#B4D1E6	10.8981983721205	1
Sucralfate	Levothyroxine	0.171	3.987	Minor	78 (65/13)	The serum concentration of Levothyroxine can be decreased when it is combined with Sucralfate.	#F0A7A7	12.1437067575057	1
Terbutaline	Carvedilol	0.107	-2.064	Major	127 (48/79)	Carvedilol may decrease the vasoconstricting activities of Terbutaline.	#AECDE3	19.7724456179901	1
Almotriptan	Escitalopram	0.242	4.519	Major	20 (17/3)	The risk or severity of adverse effects can be increased when Almotriptan is combined with Escitalopram.	#EDA3A3	3.11377096346301	1
Repaglinide	Gemfibrozil	0.257	-1.881	Major	115 (46/69)	The serum concentration of Repaglinide can be increased when it is combined with Gemfibrozil.	#AECDE3	17.9041830399123	1
Phenytoin	Oxcarbazepine	0.492	-1.672	Moderate	14 (6/8)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#AFCEE4	2.17963967442411	0.0341151153445031
Levofloxacin	Iron	0.24	-1.856	Moderate	253 (102/151)	The serum concentration of Levofloxacin can be decreased when it is combined with Iron.	#AFCEE4	39.3892026878071	1
Pravastatin	Gemfibrozil	0.242	-1.482	Major	144 (66/78)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Pravastatin.	#B1CFE5	22.4191509369337	1
Fluvoxamine	Tramadol	0.264	3.19	Major	70 (56/14)	Fluvoxamine may increase the neuroexcitatory activities of Tramadol.	#F2ACAC	10.8981983721205	1
Ropinirole	Ciprofloxacin	0.13	-1.473	Moderate	87 (40/47)	The serum concentration of Ropinirole can be increased when it is combined with Ciprofloxacin.	#B1CFE5	13.5449036910641	1
Acetaminophen	Isoniazid	0.193	-1.76	Moderate	137 (57/80)	The risk or severity of adverse effects can be increased when Isoniazid is combined with Acetaminophen.	#AFCEE4	21.3293310997216	1
Phenytoin	Sertraline	0.324	-1.368	Moderate	69 (33/36)	The serum concentration of Phenytoin can be increased when it is combined with Sertraline.	#B2D0E5	10.7425098239474	1
Lidocaine	Propranolol	0.124	2.499	Moderate	62 (47/15)	The serum concentration of Lidocaine can be increased when it is combined with Propranolol.	#F5B2B2	9.65268998673534	1
Clomipramine	Rasagiline	0.434	1.823	Major	23 (16/7)	Rasagiline may increase the serotonergic activities of Clomipramine.	#F7B7B7	3.58083660798246	1
Metoprolol	Glyburide	0.323	-1.314	Moderate	43 (21/22)	Metoprolol may increase the hypoglycemic activities of Glyburide.	#B2D0E5	6.69460757144547	1
Phenytoin	Mirtazapine	0.332	1.349	Moderate	35 (22/13)	Phenytoin may increase the central nervous system depressant (CNS depressant) activities of Mirtazapine.	#F8BABA	5.44909918606027	1
Theophylline	Clarithromycin	0.323	-1.908	Moderate	58 (23/35)	The metabolism of Theophylline can be decreased when combined with Clarithromycin.	#AECDE3	9.02993579404273	1
Pregabalin	Pioglitazone	0.232	1.475	Moderate	57 (37/20)	The risk or severity of heart failure can be increased when Pregabalin is combined with Pioglitazone.	#F7B9B9	8.87424724586958	1
Fluconazole	Diazepam	0.229	1.631	Moderate	134 (90/44)	The metabolism of Diazepam can be decreased when combined with Fluconazole.	#F7B9B9	20.8622654552022	1
Fluoxetine	Nortriptyline	0.383	5.981	Major	17 (15/2)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Nortriptyline.	#E89898	2.64670531894356	1
Biperiden	Donepezil	0.302	1.305	Moderate	29 (18/11)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Donepezil.	#F8BABA	4.51496789702137	1
Ziprasidone	Galantamine	0.396	1.063	Moderate	7 (4/3)	Galantamine may increase the QTc-prolonging activities of Ziprasidone.	#F9BCBC	1.08981983721205	0.432873624068063
Sotalol	Ibuprofen	0.128	1.028	Moderate	103 (58/45)	Ibuprofen may decrease the antihypertensive activities of Sotalol.	#F9BCBC	16.0359204618345	1
Fluoxetine	Doxepin	0.404	5.582	Major	8 (7/1)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Doxepin.	#EA9B9B	1.2455083853852	1
Verapamil	Midazolam	0.479	3.456	Moderate	16 (13/3)	The metabolism of Midazolam can be decreased when combined with Verapamil.	#F1ABAB	2.49101677077041	1
Erythromycin	Diazepam	0.196	2.304	Moderate	105 (78/27)	The metabolism of Diazepam can be decreased when combined with Erythromycin.	#F5B2B2	16.3472975581808	1
Piroxicam	Alendronic acid	0.217	7.376	None	41 (37/4)	The risk or severity of adverse effects can be increased when Piroxicam is combined with Alendronic acid.	#E48E8E	6.38323047509917	1
Donepezil	Clomipramine	0.326	2.392	Moderate	36 (27/9)	The metabolism of Donepezil can be decreased when combined with Clomipramine.	#F5B2B2	5.60478773423342	1
Erythromycin	Sertraline	0.126	1.994	Moderate	84 (60/24)	The risk or severity of adverse effects can be increased when Erythromycin is combined with Sertraline.	#F6B6B6	13.0778380465446	1
Fluconazole	Amitriptyline	0.173	2.392	Moderate	64 (48/16)	Amitriptyline may increase the QTc-prolonging activities of Fluconazole.	#F5B2B2	9.96406708308164	1
Trazodone	Warfarin	0.256	-1.39	Minor	78 (37/41)	Trazodone may decrease the anticoagulant activities of Warfarin.	#B2D0E5	12.1437067575057	1
Phenytoin	Topiramate	0.618	-2.508	Moderate	21 (7/14)	The serum concentration of Phenytoin can be increased when it is combined with Topiramate.	#ABCBE2	3.26945951163616	3.11691731832384e-05
Norfloxacin	Iron	0.275	1.578	None	140 (93/47)	The serum concentration of Norfloxacin can be decreased when it is combined with Iron.	#F7B9B9	21.7963967442411	1
Trospium	Solifenacin	0.22	-1.568	Moderate	36 (16/20)	The risk or severity of adverse effects can be increased when Trospium is combined with Solifenacin.	#B1CFE5	5.60478773423342	1
Phenytoin	Levodopa	0.41	-1.549	Moderate	38 (17/21)	The therapeutic efficacy of Levodopa can be decreased when used in combination with Phenytoin.	#B1CFE5	5.91616483057972	1
Warfarin	Fenofibrate	0.319	-1.705	Major	59 (25/34)	Fenofibrate may increase the anticoagulant activities of Warfarin.	#AFCEE4	9.18562434221588	1
Spironolactone	Eprosartan	0.296	1.227	Major	66 (40/26)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Eprosartan.	#F8BABA	10.2754441794279	1
Zolmitriptan	Dihydroergotamine	0.38	Inf	Major	6 (6/0)	Dihydroergotamine may increase the vasoconstricting activities of Zolmitriptan.	#B32020	0.934131289038903	1
Imipramine	Fluoxetine	0.501	2.552	Major	21 (16/5)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Imipramine.	#F4B1B1	3.26945951163616	1
Indomethacin	Carvedilol	0.152	-2.052	Moderate	116 (44/72)	Indomethacin may decrease the antihypertensive activities of Carvedilol.	#AECDE3	18.0598715880855	1
Hydroxyzine	Galantamine	0.198	1.652	Moderate	43 (29/14)		#F7B7B7	6.69460757144547	1
Zolmitriptan	Paroxetine	0.282	4.466	Major	33 (28/5)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Paroxetine.	#EDA3A3	5.13772208971397	1
Fludrocortisone	Acetylsalicylic acid	0.296	-1.858	Moderate	67 (27/40)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Fludrocortisone.	#AFCEE4	10.4311327276011	1
Diltiazem	Carbamazepine	0.23	1.36	Major	46 (29/17)	The serum concentration of Carbamazepine can be increased when it is combined with Diltiazem.	#F8BABA	7.16167321596493	1
Glipizide	Carvedilol	0.302	-1.672	Moderate	42 (18/24)	Carvedilol may increase the hypoglycemic activities of Glipizide.	#AFCEE4	6.53891902327232	1
Lidocaine	Carvedilol	0.115	1.158	Moderate	76 (45/31)	The serum concentration of Lidocaine can be increased when it is combined with Carvedilol.	#F9BCBC	11.8323296611594	1
Glyburide	Oxprenolol	0.355	1.595	None	9 (6/3)	Oxprenolol may increase the hypoglycemic activities of Glyburide.	#F7B9B9	1.40119693355836	1
Spironolactone	Eplerenone	0.144	-3.021	Major	75 (22/53)	Eplerenone may increase the hyperkalemic activities of Spironolactone.	#A6C7E0	11.6766411129863	1
Fludrocortisone	Rifampicin	0.281	1.595	Moderate	3 (2/1)	The serum concentration of Fludrocortisone can be decreased when it is combined with Rifampicin.	#F7B9B9	0.467065644519452	1
Metronidazole	Acenocoumarol	0.083	-1.778	None	191 (79/112)	The serum concentration of Acenocoumarol can be increased when it is combined with Metronidazole.	#AFCEE4	29.7365127010718	1
Ibandronate	Iron	0.173	4.685	Moderate	55 (47/8)		#EDA1A1	8.56287014952328	1
Repaglinide	Clarithromycin	0.093	1.075	Moderate	108 (62/46)	The serum concentration of Repaglinide can be increased when it is combined with Clarithromycin.	#F9BCBC	16.8143632027003	1
Lovastatin	Carbamazepine	0.229	1.196	None	35 (21/14)	The metabolism of Lovastatin can be increased when combined with Carbamazepine.	#F9BCBC	5.44909918606027	1
Cyclosporine	Ezetimibe	0.454	-1.568	Moderate	18 (8/10)	The serum concentration of Cyclosporine can be increased when it is combined with Ezetimibe.	#B1CFE5	2.80239386711671	1
Rifabutin	Clarithromycin	0.376	2.392	Moderate	4 (3/1)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Rifabutin.	#F5B2B2	0.622754192692602	1
Pravastatin	Colchicine	0.159	-5.052	Major	176 (35/141)	Colchicine may increase the myopathic rhabdomyolysis activities of Pravastatin.	#99BDDA	27.4011844784745	1
Omeprazole	Quazepam	0.234	2.126	Moderate	33 (24/9)	The metabolism of Quazepam can be decreased when combined with Omeprazole.	#F5B4B4	5.13772208971397	1
Diltiazem	Propranolol	0.256	1.033	Major	101 (57/44)	The metabolism of Propranolol can be decreased when combined with Diltiazem.	#F9BCBC	15.7245433654882	1
Fluconazole	Clonazepam	0.189	1.595	None	57 (38/19)	The metabolism of Clonazepam can be decreased when combined with Fluconazole.	#F7B9B9	8.87424724586958	1
Selegiline	Escitalopram	0.167	2.924	Major	14 (11/3)	The risk or severity of adverse effects can be increased when Escitalopram is combined with Selegiline.	#F3AFAF	2.17963967442411	1
Glyburide	Nadolol	0.335	-1.254	Moderate	28 (14/14)	Nadolol may increase the hypoglycemic activities of Glyburide.	#B2D0E5	4.35927934884822	1
Fluvoxamine	Mirtazapine	0.376	1.043	Major	30 (17/13)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Mirtazapine.	#F9BCBC	4.67065644519452	1
Fluoxetine	Carbamazepine	0.389	1.025	Moderate	48 (27/21)	The metabolism of Carbamazepine can be decreased when combined with Fluoxetine.	#F9BCBC	7.47305031231123	1
Metoprolol	Salbutamol	0.164	-1.482	Moderate	72 (33/39)	Metoprolol may decrease the bronchodilatory activities of Salbutamol.	#B1CFE5	11.2095754684668	1
Cyclosporine	Methotrexate	0.304	2.392	Moderate	8 (6/2)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#F5B2B2	1.2455083853852	1
Colestipol	Warfarin	0.368	1.329	Minor	8 (5/3)	Colestipol can cause a decrease in the absorption of Warfarin resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F8BABA	1.2455083853852	1
Metoprolol	Fluoxetine	0.292	1.435	Moderate	28 (18/10)	The serum concentration of Metoprolol can be increased when it is combined with Fluoxetine.	#F7B9B9	4.35927934884822	1
Theophylline	Verapamil	0.34	-1.986	Moderate	31 (12/19)	The metabolism of Theophylline can be decreased when combined with Verapamil.	#AECDE3	4.82634499336767	1
Fluconazole	Tolterodine	0.186	1.808	Moderate	49 (34/15)	The metabolism of Tolterodine can be decreased when combined with Fluconazole.	#F7B7B7	7.62873886048438	1
Lansoprazole	Itraconazole	0.243	1.093	Moderate	64 (37/27)	The serum concentration of Itraconazole can be decreased when it is combined with Lansoprazole.	#F9BCBC	9.96406708308164	1
Chlorpropamide	Acetylsalicylic acid	0.408	-1.447	None	28 (13/15)	Acetylsalicylic acid may increase the hypoglycemic activities of Chlorpropamide.	#B1CFE5	4.35927934884822	1
Zolmitriptan	Fluoxetine	0.24	2.711	Major	22 (17/5)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Fluoxetine.	#F4B1B1	3.42514805980931	1
Simvastatin	Rifampicin	0.116	-1.654	Major	109 (47/62)	The metabolism of Simvastatin can be increased when combined with Rifampicin.	#AFCEE4	16.9700517508734	1
Hydrochlorothiazide	Lithium cation	0.209	2.972	Major	52 (41/11)	Hydrochlorothiazide may decrease the excretion rate of Lithium which could result in a higher serum level.	#F2AEAE	8.09580450500383	1
Phenytoin	Prednisone	0.131	-1.938	Moderate	84 (33/51)	The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.	#AECDE3	13.0778380465446	1
Galantamine	Clomipramine	0.321	2.99	Moderate	19 (15/4)	The metabolism of Galantamine can be decreased when combined with Clomipramine.	#F2AEAE	2.95808241528986	1
Spironolactone	Quinapril	0.387	-1.688	Major	61 (26/35)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Quinapril.	#AFCEE4	9.49700143856218	1
Erythromycin	Fluoxetine	0.118	5.582	Moderate	40 (35/5)	The metabolism of Fluoxetine can be decreased when combined with Erythromycin.	#EA9B9B	6.22754192692602	1
Alendronic acid	Ketoprofen	0.175	22.328	Moderate	29 (28/1)	The risk or severity of adverse effects can be increased when Ketoprofen is combined with Alendronic acid.	#B32121	4.51496789702137	1
Dihydroergotamine	Atenolol	0.28	6.911	Moderate	29 (26/3)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#E69191	4.51496789702137	1
Atenolol	Glipizide	0.3	-1.306	Moderate	49 (24/25)	Atenolol may increase the hypoglycemic activities of Glipizide.	#B2D0E5	7.62873886048438	1
Fluoxetine	Lithium cation	0.292	1.24	Major	23 (14/9)	Lithium may increase the serotonergic activities of Fluoxetine.	#F8BABA	3.58083660798246	1
Fluoxetine	Propafenone	0.322	2.293	Moderate	31 (23/8)	Propafenone may increase the QTc-prolonging activities of Fluoxetine.	#F5B4B4	4.82634499336767	1
Indomethacin	Acenocoumarol	0.117	-2.339	None	212 (74/138)	Indomethacin may increase the anticoagulant activities of Acenocoumarol.	#ABCBE2	33.0059722127079	1
Cyclosporine	Amiodarone	0.292	-1.533	Moderate	20 (9/11)	The serum concentration of Cyclosporine can be increased when it is combined with Amiodarone.	#B1CFE5	3.11377096346301	1
Bisoprolol	Rifampicin	0.159	-1.533	Moderate	60 (27/33)	The metabolism of Bisoprolol can be increased when combined with Rifampicin.	#B1CFE5	9.34131289038903	1
Dexamethasone	Acenocoumarol	0.19	-2.392	None	189 (65/124)		#ABCBE2	29.4251356047255	1
Acenocoumarol	Cholestyramine	0.183	-1.22	None	73 (37/36)	Cholestyramine can cause a decrease in the absorption of Acenocoumarol resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B2D0E5	11.36526401664	1
Duloxetine	Flecainide	0.281	2.392	Moderate	40 (30/10)	The metabolism of Flecainide can be decreased when combined with Duloxetine.	#F5B2B2	6.22754192692602	1
Torasemide	Gentamicin	0.222	1.794	Major	26 (18/8)	The serum concentration of Gentamicin can be increased when it is combined with Torasemide.	#F7B7B7	4.04790225250192	1
Fluoxetine	Warfarin	0.327	1.766	Moderate	45 (31/14)	The metabolism of Warfarin can be decreased when combined with Fluoxetine.	#F7B7B7	7.00598466779178	1
Ergotamine	Naratriptan	0.167	Inf	Major	1 (1/0)	Ergotamine may increase the vasoconstricting activities of Naratriptan.	#B32020	0.155688548173151	1
Venlafaxine	Propafenone	0.388	2.734	Moderate	31 (24/7)	The serum concentration of Venlafaxine can be increased when it is combined with Propafenone.	#F3AFAF	4.82634499336767	1
Methylphenidate	Rasagiline	0.189	-1.505	Moderate	11 (5/6)	Rasagiline may increase the hypertensive activities of Methylphenidate.	#B1CFE5	1.71257402990466	1
Disopyramide	Omeprazole	0.349	3.19	None	20 (16/4)		#F2ACAC	3.11377096346301	1
Ciprofloxacin	Sevelamer	0.204	-2.069	Moderate	53 (20/33)		#AECDE3	8.25149305317698	1
Atomoxetine	Terbinafine	1	Inf	Moderate	1 (1/0)	The serum concentration of Atomoxetine can be increased when it is combined with Terbinafine.	#B32020	0.155688548173151	1
Citalopram	Zolmitriptan	0.243	3.721	Major	34 (28/6)	The risk or severity of adverse effects can be increased when Citalopram is combined with Zolmitriptan.	#F0A9A9	5.29341063788712	1
