drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Tramadol	Escitalopram	1	-Inf	Major	1 (0/1)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#1E61A5	0.288300755347979	1
Duloxetine	Ciprofloxacin	0.5	-Inf	Major	1 (0/1)		#1E61A5	0.288300755347979	1
Phenytoin	Dexamethasone	1	-Inf	Moderate	1 (0/1)	The serum concentration of Dexamethasone can be decreased when it is combined with Phenytoin.	#1E61A5	0.288300755347979	1
Doxycycline	Phenobarbital	0.05	-Inf	Moderate	1 (0/1)	The serum concentration of Doxycycline can be decreased when it is combined with Phenobarbital.	#1E61A5	0.288300755347979	1
Tramadol	Paroxetine	0.25	-Inf	Major	1 (0/1)	Paroxetine may increase the neuroexcitatory activities of Tramadol.	#1E61A5	0.288300755347979	1
Phenytoin	Sucralfate	0.167	-Inf	Moderate	1 (0/1)		#1E61A5	0.288300755347979	1
Methotrexate	Acetylsalicylic acid	0.562	-Inf	Major	2 (0/2)	The serum concentration of Methotrexate can be increased when it is combined with Acetylsalicylic acid.	#1E61A5	0.576601510695958	1
Amitriptyline	Fluoxetine	0.1	-Inf	Major	1 (0/1)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#1E61A5	0.288300755347979	1
Nortriptyline	Carbamazepine	0.739	-Inf	Moderate	1 (0/1)	The metabolism of Nortriptyline can be increased when combined with Carbamazepine.	#1E61A5	0.288300755347979	1
Erythromycin	Levofloxacin	0.5	-Inf	Moderate	2 (0/2)	Erythromycin may increase the QTc-prolonging activities of Levofloxacin.	#1E61A5	0.576601510695958	1
Carbamazepine	Sertraline	0.046	-Inf	Moderate	2 (0/2)	The metabolism of Carbamazepine can be decreased when combined with Sertraline.	#1E61A5	0.576601510695958	1
Carbamazepine	Acenocoumarol	0.667	-Inf	None	1 (0/1)	The serum concentration of Acenocoumarol can be decreased when it is combined with Carbamazepine.	#1E61A5	0.288300755347979	1
Acetylsalicylic acid	Insulin aspart	1	-Inf	Moderate	2 (0/2)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Aspart.	#1E61A5	0.576601510695958	1
Propranolol	Rifampicin	1	-Inf	Moderate	1 (0/1)	The metabolism of Propranolol can be increased when combined with Rifampicin.	#1E61A5	0.288300755347979	1
Tacrolimus	Nifedipine	0.037	-Inf	Moderate	1 (0/1)	The serum concentration of Tacrolimus can be increased when it is combined with Nifedipine.	#1E61A5	0.288300755347979	1
Fluoxetine	Propranolol	1	-Inf	Moderate	1 (0/1)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#1E61A5	0.288300755347979	1
Paroxetine	Risperidone	0.111	-Inf	Moderate	3 (0/3)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#1E61A5	0.864902266043937	1
Esomeprazole	Itraconazole	0.125	-Inf	Moderate	1 (0/1)	The serum concentration of Itraconazole can be decreased when it is combined with Esomeprazole.	#1E61A5	0.288300755347979	1
Atomoxetine	Haloperidol	0.111	-Inf	Major	1 (0/1)	The metabolism of Haloperidol can be decreased when combined with Atomoxetine.	#1E61A5	0.288300755347979	1
Carbamazepine	Atorvastatin	0.667	-Inf	Moderate	1 (0/1)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#1E61A5	0.288300755347979	1
Omeprazole	Ketazolam	0.5	-Inf	None	1 (0/1)		#1E61A5	0.288300755347979	1
Methylprednisolone	Phenobarbital	0.099	-Inf	Moderate	2 (0/2)	The serum concentration of Methylprednisolone can be decreased when it is combined with Phenobarbital.	#1E61A5	0.576601510695958	1
Methylprednisolone	Rifampicin	0.542	-Inf	Moderate	3 (0/3)	The serum concentration of Methylprednisolone can be decreased when it is combined with Rifampicin.	#1E61A5	0.864902266043937	1
Hydrocortisone	Phenobarbital	0.167	-Inf	Moderate	1 (0/1)	The serum concentration of Hydrocortisone can be decreased when it is combined with Phenobarbital.	#1E61A5	0.288300755347979	1
Atenolol	Formoterol	0.333	-Inf	Moderate	1 (0/1)	Atenolol may decrease the bronchodilatory activities of Formoterol.	#1E61A5	0.288300755347979	1
Warfarin	Prednisolone	0.5	-Inf	Moderate	1 (0/1)	Prednisolone may increase the anticoagulant activities of Warfarin.	#1E61A5	0.288300755347979	1
Sertraline	Clarithromycin	0.336	-Inf	Moderate	4 (0/4)	The metabolism of Sertraline can be decreased when combined with Clarithromycin.	#1E61A5	1.15320302139192	1
Ibuprofen	Carvedilol	0.407	-Inf	Moderate	6 (0/6)	Ibuprofen may decrease the antihypertensive activities of Carvedilol.	#1E61A5	1.72980453208787	1
Salmeterol	Carvedilol	0.042	-Inf	Major	1 (0/1)	Carvedilol may decrease the vasoconstricting activities of Salmeterol.	#1E61A5	0.288300755347979	1
Prednisone	Acetylsalicylic acid	0.261	-Inf	Moderate	3 (0/3)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisone.	#1E61A5	0.864902266043937	1
Azithromycin	Acenocoumarol	0.118	-Inf	None	3 (0/3)	The metabolism of Acenocoumarol can be decreased when combined with Azithromycin.	#1E61A5	0.864902266043937	1
Amitriptyline	Phenylephrine	0.5	-Inf	Major	1 (0/1)	Amitriptyline may increase the vasopressor activities of Phenylephrine.	#1E61A5	0.288300755347979	1
Sucralfate	Levothyroxine	0.846	-Inf	Minor	1 (0/1)	The serum concentration of Levothyroxine can be decreased when it is combined with Sucralfate.	#1E61A5	0.288300755347979	1
Hydrocortisone	Acetylsalicylic acid	1	-Inf	Moderate	1 (0/1)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Hydrocortisone.	#1E61A5	0.288300755347979	1
Ibuprofen	Oxprenolol	0.333	-Inf	None	1 (0/1)	Ibuprofen may decrease the antihypertensive activities of Oxprenolol.	#1E61A5	0.288300755347979	1
Nortriptyline	Salbutamol	0.422	-Inf	Moderate	3 (0/3)	The risk or severity of adverse effects can be increased when Nortriptyline is combined with Salbutamol.	#1E61A5	0.864902266043937	1
Tacrolimus	Rifampicin	0.079	-Inf	Major	1 (0/1)	The serum concentration of Tacrolimus can be decreased when it is combined with Rifampicin.	#1E61A5	0.288300755347979	1
Bisoprolol	Salmeterol	0.04	-Inf	Moderate	1 (0/1)	Bisoprolol may decrease the bronchodilatory activities of Salmeterol.	#1E61A5	0.288300755347979	1
Erythromycin	Rifampicin	1	-Inf	Moderate	1 (0/1)	The metabolism of Erythromycin can be increased when combined with Rifampicin.	#1E61A5	0.288300755347979	1
Prednisone	Acenocoumarol	0.143	-Inf	None	1 (0/1)		#1E61A5	0.288300755347979	1
Atenolol	Salmeterol	0.077	-Inf	Moderate	1 (0/1)	Atenolol may decrease the bronchodilatory activities of Salmeterol.	#1E61A5	0.288300755347979	1
Cyclosporine	Methylphenidate	0.532	-Inf	Minor	1 (0/1)		#1E61A5	0.288300755347979	1
Digoxin	Clarithromycin	0.091	-Inf	Major	1 (0/1)	The metabolism of Digoxin can be decreased when combined with Clarithromycin.	#1E61A5	0.288300755347979	1
Prednisone	Itraconazole	0.5	-Inf	Moderate	1 (0/1)	The serum concentration of Prednisone can be increased when it is combined with Itraconazole.	#1E61A5	0.288300755347979	1
Alendronic acid	Ibuprofen	0.5	-Inf	Moderate	2 (0/2)	The risk or severity of adverse effects can be increased when Ibuprofen is combined with Alendronic acid.	#1E61A5	0.576601510695958	1
Imipramine	Salbutamol	0.463	-Inf	Moderate	3 (0/3)	The risk or severity of adverse effects can be increased when Imipramine is combined with Salbutamol.	#1E61A5	0.864902266043937	1
Imipramine	Terbutaline	0.167	-Inf	Moderate	1 (0/1)	The risk or severity of adverse effects can be increased when Imipramine is combined with Terbutaline.	#1E61A5	0.288300755347979	1
Labetalol	Ibuprofen	0.167	-Inf	Moderate	1 (0/1)	Ibuprofen may decrease the antihypertensive activities of Labetalol.	#1E61A5	0.288300755347979	1
Alprazolam	Josamycin	1	-Inf	None	1 (0/1)	The serum concentration of Alprazolam can be increased when it is combined with Josamycin.	#1E61A5	0.288300755347979	1
Clarithromycin	Solifenacin	0.071	-Inf	Major	1 (0/1)	The metabolism of Solifenacin can be decreased when combined with Clarithromycin.	#1E61A5	0.288300755347979	1
Ibuprofen	Lithium cation	0.5	-Inf	Moderate	1 (0/1)	The serum concentration of Lithium can be increased when it is combined with Ibuprofen.	#1E61A5	0.288300755347979	1
Prednisolone	Rifampicin	0.5	-Inf	Moderate	2 (0/2)	The serum concentration of Prednisolone can be decreased when it is combined with Rifampicin.	#1E61A5	0.576601510695958	1
Bisoprolol	Salbutamol	0.118	-Inf	Moderate	1 (0/1)	Bisoprolol may decrease the bronchodilatory activities of Salbutamol.	#1E61A5	0.288300755347979	1
Prednisolone	Ketoconazole	1	-Inf	Moderate	1 (0/1)	The serum concentration of Prednisolone can be increased when it is combined with Ketoconazole.	#1E61A5	0.288300755347979	1
